HomeTeam,AwayTeam,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,HTHG,HTAG,FTR
Dresden,Hannover,10,18,2,9,3,5,8,17,1,5,1,1,0,0,A
Hamburg,Greuther Furth,21,12,8,3,12,3,9,16,1,3,0,0,0,0,H
Sandhausen,Erzgebirge Aue,21,12,9,5,13,6,10,17,2,3,0,0,2,1,D
Heidenheim,Bochum,20,8,6,4,11,0,12,13,0,3,0,0,1,2,A
Holstein Kiel,Regensburg,20,6,5,3,11,4,11,10,1,1,0,0,1,1,A
Nurnberg,St Pauli,21,10,7,2,8,2,12,10,3,1,0,0,0,1,D
Osnabruck,Bielefeld,9,14,1,4,5,8,9,15,2,2,1,0,0,0,A
Erzgebirge Aue,Nurnberg,9,17,6,5,2,5,15,15,3,2,0,1,0,0,H
Greuther Furth,Dresden,11,11,3,1,3,0,12,18,1,3,0,0,2,0,H
Regensburg,Sandhausen,7,16,2,1,7,5,10,20,0,4,0,0,0,0,H
St Pauli,Darmstadt,20,16,4,6,10,6,14,12,2,2,0,0,0,0,A
Wehen,Heidenheim,9,10,3,1,7,7,14,8,2,3,0,0,0,0,D
Bochum,Karlsruhe,19,18,7,6,5,7,14,11,2,4,0,1,3,2,D
Hannover,Osnabruck,20,9,4,4,6,3,9,13,2,2,0,0,0,0,D
Stuttgart,Holstein Kiel,18,12,4,3,7,1,13,8,3,2,1,0,0,0,A
Bielefeld,Hamburg,14,15,7,3,6,4,8,5,2,0,0,0,0,1,D
Darmstadt,Erzgebirge Aue,9,9,1,2,3,4,9,7,4,0,0,0,0,0,H
Holstein Kiel,Bochum,15,11,5,3,7,2,8,21,4,5,0,0,1,1,H
Dresden,Bielefeld,5,14,1,7,0,8,13,9,3,2,0,0,0,0,A
Hamburg,Stuttgart,13,13,6,5,3,4,9,14,1,3,0,0,3,1,H
Karlsruhe,Hannover,20,13,7,7,5,3,15,16,3,4,0,1,1,2,D
Heidenheim,St Pauli,12,15,2,4,7,2,14,14,0,2,0,0,0,0,H
Nurnberg,Regensburg,13,14,2,4,7,3,10,13,0,4,0,0,1,0,D
Osnabruck,Greuther Furth,13,14,4,3,2,4,21,17,4,3,0,0,0,0,D
Sandhausen,Wehen,11,5,1,1,3,5,10,12,2,2,1,0,0,0,D
Hannover,Sandhausen,15,17,1,6,0,7,15,9,3,0,0,0,1,0,D
Regensburg,Osnabruck,16,18,6,9,3,6,19,12,4,2,0,0,2,0,D
Erzgebirge Aue,Heidenheim,8,13,2,5,4,4,16,19,3,5,0,0,0,0,D
Greuther Furth,Darmstadt,19,11,6,3,6,3,16,12,2,2,0,0,2,0,H
St Pauli,Karlsruhe,19,14,8,4,3,5,11,15,2,3,0,0,0,0,D
Bielefeld,Holstein Kiel,10,13,4,5,5,4,9,9,2,2,0,0,1,0,H
Stuttgart,Dresden,16,10,5,4,6,1,10,11,2,3,0,0,2,0,H
Wehen,Hamburg,9,20,2,7,6,8,18,4,1,0,1,0,0,0,D
Bochum,Nurnberg,11,12,4,5,3,7,11,16,2,3,0,0,3,0,H
Dresden,Wehen,11,8,5,2,4,1,18,17,3,3,0,0,1,0,H
St Pauli,Bochum,13,11,4,4,12,3,12,11,1,2,0,0,1,1,D
Holstein Kiel,Hamburg,9,11,2,2,2,7,12,9,2,2,0,1,1,0,D
Osnabruck,Stuttgart,9,21,3,6,1,8,11,22,1,3,0,0,1,0,H
Sandhausen,Greuther Furth,23,8,6,4,6,4,18,18,3,2,0,0,1,1,H
Darmstadt,Regensburg,23,7,9,2,9,1,13,12,0,2,0,0,0,1,D
Heidenheim,Hannover,18,11,7,1,4,4,10,6,0,0,0,1,1,0,H
Nurnberg,Bielefeld,14,9,5,6,8,1,12,8,2,2,0,0,0,3,A
Karlsruhe,Erzgebirge Aue,31,9,5,4,9,4,10,10,0,3,0,1,0,1,D
Bochum,Osnabruck,17,22,7,7,4,7,19,8,1,2,0,0,1,1,D
Erzgebirge Aue,St Pauli,13,14,7,5,5,9,10,12,2,1,0,0,2,0,H
Bielefeld,Sandhausen,13,15,2,6,3,7,8,11,1,1,0,0,1,1,D
Hamburg,Dresden,16,12,8,4,7,2,10,13,1,3,0,0,0,0,H
Wehen,Holstein Kiel,20,13,7,10,8,6,10,7,3,2,0,0,2,4,A
Greuther Furth,Nurnberg,10,15,2,3,9,7,9,16,2,3,0,0,0,0,D
Regensburg,Heidenheim,19,11,7,3,2,3,14,12,1,2,0,0,1,0,H
Stuttgart,Karlsruhe,17,7,4,2,8,5,13,21,1,1,1,0,0,0,H
Hannover,Darmstadt,17,10,4,8,7,4,16,18,5,2,1,0,1,2,A
Karlsruhe,Regensburg,19,16,11,5,6,4,17,12,1,1,0,0,2,0,H
Osnabruck,Hamburg,19,18,7,6,5,8,6,5,1,1,0,0,2,0,H
Bochum,Erzgebirge Aue,16,11,4,0,2,2,13,17,2,4,0,1,0,0,H
Dresden,Holstein Kiel,9,8,5,3,4,4,21,11,3,0,0,0,0,2,A
Nurnberg,Wehen,24,5,4,2,5,2,13,11,1,1,0,0,0,1,A
St Pauli,Hannover,9,8,2,2,4,2,16,19,1,3,0,0,0,1,A
Darmstadt,Bielefeld,18,11,9,5,4,7,5,11,0,2,0,0,0,0,A
Heidenheim,Greuther Furth,15,19,7,1,4,10,12,12,1,3,0,0,0,0,H
Sandhausen,Stuttgart,16,24,5,6,6,15,13,10,5,3,0,0,2,0,H
Bielefeld,Karlsruhe,23,8,4,3,10,7,8,12,1,3,0,0,0,1,D
Hamburg,Heidenheim,16,9,9,2,8,1,6,11,0,0,0,0,0,0,A
Greuther Furth,Bochum,17,9,7,2,1,2,16,14,1,3,0,0,1,0,H
Hannover,Erzgebirge Aue,22,11,5,1,14,3,24,10,2,3,0,0,1,1,H
Holstein Kiel,Osnabruck,14,12,5,6,5,3,12,15,3,1,1,0,2,1,A
Dresden,Sandhausen,15,18,7,7,5,4,13,13,4,2,0,0,1,1,D
Regensburg,St Pauli,14,11,3,3,7,7,18,8,2,3,0,1,1,0,H
Wehen,Darmstadt,15,14,2,6,5,5,10,7,1,2,0,1,0,0,D
Stuttgart,Nurnberg,14,10,6,1,7,3,10,12,2,1,0,0,0,1,H
Bochum,Hannover,11,24,8,10,6,9,18,12,2,2,0,0,2,0,H
Erzgebirge Aue,Regensburg,12,11,4,2,4,6,10,18,0,3,0,0,1,0,H
Heidenheim,Bielefeld,12,13,3,3,2,7,6,9,0,2,0,0,0,0,D
Karlsruhe,Greuther Furth,15,15,3,7,8,1,15,14,4,5,0,0,1,2,A
St Pauli,Wehen,12,6,6,3,3,4,4,8,1,2,0,0,1,0,H
Nurnberg,Holstein Kiel,11,13,4,4,3,4,15,14,1,1,0,0,1,0,D
Osnabruck,Dresden,17,3,9,0,3,1,7,15,1,2,0,0,1,0,H
Sandhausen,Hamburg,12,25,5,4,5,6,9,10,1,1,0,0,1,0,D
Darmstadt,Stuttgart,12,18,6,8,5,10,6,15,1,5,0,0,1,1,D
Karlsruhe,Wehen,19,8,2,5,8,1,7,19,2,3,0,0,0,0,A
Nurnberg,Dresden,15,8,3,2,7,5,12,10,3,4,0,0,1,0,H
Darmstadt,Hamburg,11,16,5,6,2,4,18,12,0,1,0,0,1,2,D
Erzgebirge Aue,Greuther Furth,16,10,8,3,2,4,12,19,1,4,0,0,1,0,H
Hannover,Stuttgart,17,14,6,5,8,4,14,15,1,3,0,0,1,0,D
St Pauli,Bielefeld,11,19,4,5,5,5,10,5,1,0,0,0,2,0,H
Bochum,Regensburg,20,14,4,6,11,6,11,12,1,3,0,1,1,2,A
Heidenheim,Osnabruck,14,13,5,5,6,7,15,4,1,3,0,1,1,0,H
Sandhausen,Holstein Kiel,15,18,4,6,11,3,11,11,1,1,0,0,0,1,D
Bielefeld,Bochum,19,5,4,2,6,3,11,13,5,8,0,1,1,0,H
Greuther Furth,St Pauli,24,11,7,2,6,10,14,13,1,1,0,0,1,0,H
Regensburg,Hannover,10,9,7,4,8,6,11,15,1,4,0,0,1,0,H
Wehen,Erzgebirge Aue,8,17,2,4,6,1,16,17,6,1,1,0,1,0,H
Stuttgart,Heidenheim,12,10,5,1,3,5,9,12,2,1,0,0,1,0,H
Dresden,Karlsruhe,10,9,3,1,4,2,12,12,5,1,0,0,1,0,H
Holstein Kiel,Darmstadt,22,6,6,1,5,1,5,16,1,3,0,0,1,1,D
Osnabruck,Sandhausen,9,15,3,7,1,4,9,19,3,4,1,0,0,1,A
Hamburg,Nurnberg,16,5,6,3,5,1,5,13,2,4,0,0,2,0,H
Erzgebirge Aue,Bielefeld,8,9,4,3,2,9,11,10,3,2,0,0,0,0,D
Regensburg,Greuther Furth,20,11,5,8,12,4,19,17,4,4,0,0,0,2,A
Hannover,Wehen,17,12,4,6,8,8,6,8,1,2,0,0,0,1,D
Karlsruhe,Holstein Kiel,18,19,4,6,7,6,17,8,3,1,1,0,0,2,A
St Pauli,Stuttgart,10,13,5,4,4,4,7,10,1,1,0,0,0,0,D
Darmstadt,Osnabruck,23,16,11,7,13,7,11,12,4,4,0,1,1,1,D
Heidenheim,Dresden,11,8,3,1,7,1,12,11,1,1,0,0,0,0,D
Nurnberg,Sandhausen,12,15,3,2,3,9,10,10,3,1,1,0,1,0,H
Bochum,Hamburg,17,20,3,5,4,9,11,7,1,1,0,0,0,0,A
Dresden,Darmstadt,11,19,7,7,2,4,12,11,3,1,1,0,1,3,A
Sandhausen,Heidenheim,17,9,3,3,7,8,13,14,2,2,0,0,0,1,A
Hamburg,Karlsruhe,18,6,5,2,7,3,7,14,1,1,0,0,0,0,H
Osnabruck,Nurnberg,5,11,1,6,2,2,11,19,3,3,0,0,0,0,A
Stuttgart,Erzgebirge Aue,20,10,8,2,6,3,9,12,3,2,0,0,2,0,H
Bielefeld,Regensburg,19,5,9,0,8,2,4,16,0,3,0,0,2,0,H
Greuther Furth,Hannover,17,8,7,4,13,3,13,19,2,5,0,1,0,1,A
Wehen,Bochum,17,12,3,4,11,5,13,12,1,4,0,0,0,1,A
Holstein Kiel,St Pauli,12,9,5,4,7,8,6,7,1,2,0,0,1,0,H
Heidenheim,Nurnberg,16,11,7,4,7,0,11,13,1,3,0,0,1,1,D
St Pauli,Dresden,20,3,8,1,8,2,8,10,2,3,0,0,0,0,D
Greuther Furth,Bielefeld,16,15,5,7,5,3,10,11,0,0,0,0,0,2,A
Hannover,Hamburg,9,14,1,5,2,6,18,11,4,0,0,0,0,0,D
Regensburg,Wehen,14,9,5,2,7,6,12,11,2,2,0,0,0,0,H
Darmstadt,Sandhausen,11,9,6,0,3,5,10,10,3,2,1,0,0,0,H
Erzgebirge Aue,Holstein Kiel,18,9,4,6,6,1,15,9,3,2,0,0,0,1,A
Karlsruhe,Osnabruck,23,13,9,4,6,7,13,10,4,2,0,1,1,0,D
Bochum,Stuttgart,12,18,4,7,1,8,10,17,1,1,0,0,0,0,A
Osnabruck,Erzgebirge Aue,8,7,2,3,5,2,13,17,1,3,0,0,0,0,D
Wehen,Greuther Furth,9,16,3,5,2,6,14,11,1,1,0,0,1,0,D
Dresden,Bochum,10,10,2,4,6,1,15,17,0,1,0,0,0,0,A
Hamburg,St Pauli,19,8,4,4,10,6,3,14,0,4,0,0,0,2,A
Holstein Kiel,Heidenheim,10,13,2,4,6,3,9,18,1,3,0,1,0,0,A
Stuttgart,Regensburg,16,10,7,2,5,7,15,15,3,3,0,0,0,0,H
Bielefeld,Hannover,12,11,4,2,5,9,16,9,2,3,0,0,0,0,H
Nurnberg,Darmstadt,6,11,2,3,3,4,14,11,4,2,2,0,1,0,A
Sandhausen,Karlsruhe,12,8,3,3,3,8,16,9,4,3,0,0,0,2,A
Karlsruhe,Nurnberg,12,17,0,4,7,6,9,18,3,3,0,0,0,0,A
Regensburg,Dresden,13,12,5,7,8,4,5,13,1,0,0,0,0,0,A
Darmstadt,Heidenheim,18,20,4,5,5,9,10,9,2,1,0,1,2,0,H
Erzgebirge Aue,Hamburg,21,9,6,1,2,8,16,11,2,5,0,1,1,0,H
Greuther Furth,Stuttgart,14,18,4,8,9,7,13,13,4,3,0,0,0,0,H
Bielefeld,Wehen,15,7,6,1,10,5,8,14,1,3,0,0,0,0,H
Bochum,Sandhausen,13,18,5,8,1,8,17,20,2,3,0,0,2,2,D
St Pauli,Osnabruck,13,23,5,6,5,10,18,9,2,3,0,0,2,0,H
Hannover,Holstein Kiel,17,18,7,8,5,6,8,2,1,0,0,0,1,0,H
Nurnberg,Hannover,8,10,3,5,5,5,6,9,1,0,0,0,0,2,A
Osnabruck,Wehen,14,15,4,8,2,3,5,20,2,4,0,0,2,5,A
Darmstadt,Bochum,15,10,3,0,9,2,9,13,1,2,0,0,0,0,D
Hamburg,Regensburg,11,16,5,5,4,8,14,13,3,4,0,0,1,1,H
Heidenheim,Karlsruhe,15,14,7,4,5,6,8,12,1,1,0,1,3,0,H
Dresden,Erzgebirge Aue,16,11,12,4,5,3,9,10,2,4,0,1,1,1,H
Holstein Kiel,Greuther Furth,10,10,5,6,7,2,9,10,2,3,0,0,1,1,D
Sandhausen,St Pauli,19,6,6,4,5,0,22,16,2,2,0,0,1,1,D
Stuttgart,Bielefeld,8,14,4,5,2,5,10,11,1,2,0,0,0,0,D
Bochum,Heidenheim,10,11,3,3,2,6,15,12,4,0,0,0,2,0,H
Erzgebirge Aue,Sandhausen,13,15,7,6,4,2,11,10,1,3,0,1,1,0,H
Karlsruhe,Darmstadt,16,11,5,0,7,2,20,13,3,1,0,0,0,0,H
Regensburg,Holstein Kiel,7,17,4,6,5,3,16,14,5,1,0,0,0,1,D
Bielefeld,Osnabruck,6,10,3,4,0,6,9,6,3,0,0,0,1,0,D
Greuther Furth,Hamburg,14,11,5,8,6,4,14,14,2,3,0,0,1,1,D
St Pauli,Nurnberg,13,14,7,5,7,4,14,8,1,0,0,1,0,0,H
Wehen,Stuttgart,12,21,6,6,2,6,16,14,2,1,0,0,0,0,H
Heidenheim,Wehen,17,7,8,1,7,6,11,13,1,2,0,0,0,0,H
Nurnberg,Erzgebirge Aue,13,7,3,2,10,3,12,11,5,3,0,0,0,0,D
Darmstadt,St Pauli,21,13,9,4,5,8,8,16,0,2,0,0,1,0,H
Osnabruck,Hannover,8,12,4,5,3,3,16,18,3,2,0,0,1,1,A
Sandhausen,Regensburg,13,7,5,0,7,7,20,15,3,3,0,0,0,0,D
Hamburg,Bielefeld,13,8,7,2,5,5,7,6,1,1,0,0,0,0,D
Holstein Kiel,Stuttgart,15,18,7,9,4,5,10,13,2,3,0,1,1,0,H
Karlsruhe,Bochum,10,18,4,4,4,7,13,13,3,2,0,0,0,0,D
Erzgebirge Aue,Darmstadt,6,17,3,13,3,10,15,10,3,2,0,0,1,1,A
Greuther Furth,Osnabruck,23,10,7,5,9,3,16,15,2,3,0,0,0,1,A
Regensburg,Nurnberg,11,17,3,5,6,1,19,12,2,3,0,0,1,1,D
Wehen,Sandhausen,9,19,2,5,8,3,22,14,6,3,1,0,0,1,A
Bochum,Holstein Kiel,11,14,7,4,4,11,9,5,3,1,0,0,0,0,H
Hannover,Karlsruhe,19,13,4,3,5,2,12,18,2,0,0,0,0,0,D
St Pauli,Heidenheim,11,9,0,3,1,3,16,16,3,3,0,0,0,0,D
Stuttgart,Hamburg,13,9,7,4,5,4,15,14,3,2,0,0,0,2,H
Darmstadt,Greuther Furth,15,14,3,2,7,7,14,14,2,2,0,0,0,0,D
Osnabruck,Regensburg,14,10,4,3,3,8,21,20,3,2,0,0,0,2,D
Holstein Kiel,Bielefeld,11,20,3,8,5,8,17,10,1,2,0,0,0,1,A
Karlsruhe,St Pauli,9,6,5,3,4,2,15,13,3,1,0,0,0,0,D
Nurnberg,Bochum,12,9,0,2,7,5,14,11,1,2,0,0,0,0,D
Sandhausen,Hannover,15,16,6,3,10,5,15,9,3,2,0,0,0,0,H
Dresden,Stuttgart,10,15,2,8,3,1,11,16,2,2,0,0,0,1,A
Hamburg,Wehen,13,13,7,6,6,10,11,17,2,2,0,0,2,1,H
Heidenheim,Erzgebirge Aue,16,13,8,5,4,4,11,12,1,3,0,0,0,0,H
Hannover,Dresden,12,7,6,1,5,2,6,7,0,2,0,0,3,0,H
Bochum,St Pauli,16,5,7,1,6,6,14,12,3,3,0,0,1,0,H
Greuther Furth,Sandhausen,13,10,3,3,4,3,12,21,2,2,0,0,0,2,A
Bielefeld,Nurnberg,14,12,4,8,5,5,16,10,2,2,0,0,1,1,D
Regensburg,Darmstadt,7,22,3,4,3,6,16,16,5,1,1,0,1,0,H
Wehen,Dresden,19,10,4,5,9,1,13,16,2,3,0,1,2,2,A
Erzgebirge Aue,Karlsruhe,10,14,3,2,4,2,10,9,1,2,0,0,1,0,H
Hannover,Heidenheim,16,9,6,2,5,5,16,12,4,2,0,0,2,0,H
Stuttgart,Osnabruck,16,7,4,1,6,2,16,10,3,3,0,0,0,0,D
Hamburg,Holstein Kiel,8,15,5,7,4,6,14,6,5,1,0,0,2,1,D
Dresden,Greuther Furth,7,10,1,3,2,5,16,12,4,1,0,0,0,1,D
Dresden,Hamburg,7,20,3,5,4,8,9,12,2,1,0,0,0,0,A
Sandhausen,Bielefeld,21,9,3,0,9,0,16,9,0,0,0,0,0,0,D
Heidenheim,Regensburg,15,14,7,4,4,4,12,10,3,2,0,0,1,0,H
Holstein Kiel,Wehen,13,12,6,3,9,1,12,14,2,2,0,1,1,1,A
Nurnberg,Greuther Furth,16,12,5,1,12,2,21,15,3,3,0,0,0,0,A
Osnabruck,Bochum,11,16,3,6,6,7,9,17,1,3,0,0,0,1,A
Darmstadt,Hannover,11,14,4,7,7,4,8,8,3,0,0,0,1,0,H
Karlsruhe,Stuttgart,12,14,3,6,8,7,14,18,2,3,0,0,1,1,H
St Pauli,Erzgebirge Aue,8,18,4,4,4,4,20,17,2,2,0,0,2,0,H
Bielefeld,Dresden,13,8,4,2,7,5,12,15,1,4,0,0,1,0,H
Greuther Furth,Heidenheim,10,11,1,3,4,2,16,24,0,0,0,0,0,0,D
Hamburg,Osnabruck,6,8,2,3,5,1,15,12,1,3,0,0,1,0,D
Wehen,Nurnberg,10,21,4,9,4,7,10,12,2,1,0,0,0,3,A
Erzgebirge Aue,Bochum,16,9,7,2,5,4,21,15,5,3,1,1,0,2,A
Hannover,St Pauli,12,5,6,0,4,2,13,6,1,1,0,0,2,0,H
Regensburg,Karlsruhe,9,14,6,6,5,7,20,15,3,3,0,0,1,0,H
Stuttgart,Sandhausen,18,16,11,5,9,4,14,15,4,1,0,0,4,0,H
Holstein Kiel,Dresden,21,8,8,2,6,2,11,15,1,4,0,1,1,0,H
Bielefeld,Darmstadt,13,15,6,6,10,7,7,10,2,1,0,0,0,0,H
Bochum,Greuther Furth,8,10,7,2,3,5,13,18,1,2,0,0,1,1,D
Darmstadt,Wehen,16,10,7,4,6,5,9,16,2,4,0,0,0,1,H
Erzgebirge Aue,Hannover,9,16,3,7,0,7,5,13,1,3,0,0,1,0,H
Heidenheim,Hamburg,15,13,5,4,3,8,17,8,2,3,0,0,0,0,H
Karlsruhe,Bielefeld,11,10,5,4,5,4,17,12,2,1,0,0,1,3,D
Nurnberg,Stuttgart,5,15,0,9,1,7,15,15,2,1,0,0,0,3,A
Osnabruck,Holstein Kiel,21,8,9,1,4,3,8,3,0,2,0,1,2,0,H
Sandhausen,Dresden,11,17,5,4,5,6,21,16,6,3,1,1,0,0,A
St Pauli,Regensburg,13,6,6,2,4,5,12,12,3,0,0,0,1,1,D
Bielefeld,Heidenheim,14,6,9,1,4,4,4,9,0,1,0,0,2,0,H
Dresden,Osnabruck,21,15,5,7,9,4,17,9,3,2,0,0,1,0,D
Greuther Furth,Karlsruhe,9,14,4,6,6,3,17,13,3,2,0,0,1,1,A
Hamburg,Sandhausen,7,8,2,2,6,3,8,17,0,2,0,0,0,2,A
Hannover,Bochum,11,20,2,5,2,6,13,12,2,0,0,0,1,0,H
Holstein Kiel,Nurnberg,13,13,5,1,7,5,15,16,0,4,0,0,0,1,D
Regensburg,Erzgebirge Aue,19,16,6,4,3,4,16,15,4,4,0,0,1,1,A
Stuttgart,Darmstadt,11,6,3,4,8,1,13,12,2,3,0,1,1,1,A
Wehen,St Pauli,23,12,8,5,5,4,11,9,0,1,0,0,3,2,H
