HomeTeam,AwayTeam,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,HTHG,HTAG,FTR
Bochum,Hoffenheim,14,9,4,1,2,4,7,20,1,5,0,0,0,0,H
Stuttgart,Bielefeld,9,15,4,2,8,4,11,11,0,3,0,0,0,1,A
Wolfsburg,Augsburg,9,13,4,3,0,8,14,13,2,3,0,0,1,0,H
RB Leipzig,Dortmund,15,9,7,3,5,6,12,18,3,5,0,0,1,0,H
Hertha,Leverkusen,15,8,5,3,5,6,13,13,1,3,0,0,1,0,D
FC Koln,Union Berlin,16,9,5,3,5,2,8,19,2,2,0,0,1,2,D
Greuther Furth,Ein Frankfurt,20,14,2,4,6,3,12,17,4,1,0,0,0,0,A
Augsburg,Bayern Munich,6,18,3,4,1,10,18,9,2,1,0,0,2,1,H
Bielefeld,Wolfsburg,10,13,3,5,6,5,15,9,4,1,0,0,1,0,D
Dortmund,Stuttgart,20,12,4,4,2,3,11,14,0,2,0,0,0,0,H
Hoffenheim,RB Leipzig,24,4,8,0,7,2,17,18,2,2,0,0,1,0,H
Leverkusen,Bochum,11,19,5,7,7,7,10,13,3,2,0,0,1,0,H
M'gladbach,Greuther Furth,19,4,11,2,7,7,11,13,1,3,0,0,3,0,H
Union Berlin,Hertha,16,6,5,3,7,6,17,13,1,1,0,0,2,0,H
Freiburg,Ein Frankfurt,20,13,6,7,10,4,10,16,0,4,0,0,0,2,A
Mainz,FC Koln,11,12,2,6,5,7,18,7,2,1,0,0,1,0,D
Stuttgart,Mainz,8,18,3,5,5,6,7,17,2,2,0,0,1,1,H
Bochum,Freiburg,13,22,5,11,4,7,12,13,2,1,0,0,0,0,H
FC Koln,M'gladbach,15,15,9,5,4,4,15,11,1,3,0,0,0,0,H
Greuther Furth,Hoffenheim,14,20,7,11,4,10,17,17,1,0,0,0,1,2,A
Hertha,Augsburg,10,20,4,7,5,6,11,14,2,3,0,0,1,0,D
Wolfsburg,Dortmund,15,16,7,8,7,7,9,11,4,1,0,0,1,1,A
Bayern Munich,Bielefeld,23,8,9,0,13,4,8,13,1,1,0,0,0,0,H
Ein Frankfurt,Union Berlin,17,7,4,4,7,2,4,7,0,4,0,0,1,0,H
RB Leipzig,Leverkusen,14,11,3,4,7,2,10,9,1,3,0,0,0,2,A
Union Berlin,RB Leipzig,14,11,5,2,5,7,12,8,1,1,0,0,1,1,H
Augsburg,Bochum,16,12,7,6,13,6,9,6,0,2,0,0,0,3,A
Bielefeld,FC Koln,18,9,5,3,7,1,14,10,1,1,0,0,0,1,D
Hoffenheim,Ein Frankfurt,8,17,4,2,4,6,9,12,2,2,0,0,2,1,H
Leverkusen,Greuther Furth,13,8,8,3,4,3,13,8,0,1,0,0,3,1,H
Mainz,Wolfsburg,12,16,5,0,6,5,18,10,1,1,0,0,2,0,H
Dortmund,Bayern Munich,11,16,4,6,4,6,10,10,2,2,0,0,1,2,A
Stuttgart,Hertha,10,15,3,8,7,5,9,16,0,1,0,0,2,1,D
M'gladbach,Freiburg,19,15,3,8,3,3,12,15,2,1,0,0,0,6,A
FC Koln,Augsburg,14,12,4,4,9,4,12,15,2,4,0,0,0,0,A
Bayern Munich,Mainz,21,9,7,4,7,2,9,10,3,3,0,0,0,1,H
Bochum,Dortmund,4,23,3,8,0,15,8,18,0,3,0,0,1,0,D
Freiburg,Hoffenheim,14,14,6,8,6,7,13,9,4,3,0,0,1,1,A
Hertha,Bielefeld,18,9,9,1,6,4,10,15,1,1,0,0,0,0,H
RB Leipzig,M'gladbach,19,12,10,4,6,0,20,15,3,2,0,0,2,0,H
Wolfsburg,Stuttgart,19,12,3,3,5,3,17,9,2,2,0,0,0,1,A
Greuther Furth,Union Berlin,5,14,3,4,3,7,12,6,3,0,0,0,0,0,H
Ein Frankfurt,Leverkusen,15,11,7,4,7,4,11,11,0,3,0,0,2,2,H
Stuttgart,Bayern Munich,13,25,1,12,1,3,7,7,1,1,0,0,0,1,A
Bielefeld,Bochum,13,5,4,3,6,2,13,9,2,2,0,0,0,0,H
Mainz,Hertha,21,7,11,1,4,1,10,14,0,2,0,0,2,0,H
Wolfsburg,FC Koln,19,19,5,6,9,5,18,9,3,2,0,0,1,1,A
M'gladbach,Ein Frankfurt,19,12,8,5,7,1,8,19,2,5,0,1,1,1,A
Augsburg,RB Leipzig,9,13,2,4,6,8,14,7,2,0,0,0,0,1,D
Dortmund,Greuther Furth,12,7,5,1,5,8,10,10,2,2,0,0,1,0,H
Leverkusen,Hoffenheim,17,14,9,6,6,3,12,4,5,3,1,0,1,0,D
Union Berlin,Freiburg,18,8,5,2,4,3,10,12,1,1,0,0,0,0,D
Bayern Munich,Wolfsburg,24,7,9,2,5,3,10,4,0,0,0,0,1,0,H
Bochum,Union Berlin,13,9,3,3,1,5,13,9,2,0,0,0,0,1,A
Ein Frankfurt,Mainz,13,11,4,5,8,6,11,9,0,1,0,0,1,0,H
Greuther Furth,Augsburg,4,14,1,5,6,5,8,13,2,3,0,0,0,0,D
Hoffenheim,M'gladbach,21,11,8,5,15,3,6,9,2,2,0,0,0,1,D
RB Leipzig,Bielefeld,15,4,4,4,10,1,6,16,0,2,0,1,0,0,A
Hertha,Dortmund,14,9,5,3,1,5,4,19,0,1,0,0,0,1,H
Freiburg,Leverkusen,14,6,6,4,4,8,6,8,2,3,0,0,1,1,H
FC Koln,Stuttgart,8,6,2,2,2,1,17,13,3,1,0,0,0,0,H
Bayern Munich,M'gladbach,19,9,8,3,6,6,18,11,0,1,0,0,1,2,A
Freiburg,Bielefeld,18,15,6,5,7,12,6,5,2,1,0,0,1,0,D
Greuther Furth,Stuttgart,10,18,3,3,1,5,8,12,0,1,0,0,0,0,D
Hoffenheim,Augsburg,12,9,5,4,2,4,17,8,1,0,0,0,2,1,H
Leverkusen,Union Berlin,17,17,8,7,11,5,8,11,1,2,0,0,1,1,D
RB Leipzig,Mainz,16,2,8,1,6,1,6,10,0,2,0,1,1,0,H
Ein Frankfurt,Dortmund,12,21,5,8,4,11,14,6,3,2,0,0,2,0,A
Hertha,FC Koln,10,14,5,8,10,4,9,16,3,1,0,0,0,2,A
Bochum,Wolfsburg,12,12,3,4,4,2,15,18,1,2,0,0,0,0,H
Dortmund,Freiburg,20,4,8,4,9,2,8,8,2,0,0,0,3,0,H
FC Koln,Bayern Munich,11,19,3,9,5,12,6,10,1,0,0,0,0,2,A
Mainz,Bochum,20,12,5,3,7,3,19,14,3,3,0,0,0,0,H
Stuttgart,RB Leipzig,16,7,10,3,5,1,12,13,3,1,0,0,0,1,A
Union Berlin,Hoffenheim,6,12,3,5,0,8,10,11,0,3,0,0,1,1,H
Wolfsburg,Hertha,7,6,3,2,3,2,12,12,1,1,0,0,0,0,D
M'gladbach,Leverkusen,16,29,6,13,5,7,8,18,2,3,0,0,0,0,A
Augsburg,Ein Frankfurt,12,14,5,4,4,3,12,14,3,3,0,0,1,1,D
Bielefeld,Greuther Furth,13,6,5,3,3,5,16,6,4,1,0,0,1,1,D
Ein Frankfurt,Bielefeld,17,8,7,5,10,1,7,10,4,2,0,0,0,2,A
Freiburg,Stuttgart,16,7,4,1,6,3,12,7,1,1,0,0,1,0,H
Greuther Furth,Mainz,11,16,7,4,7,8,12,15,1,1,0,0,1,0,H
Hoffenheim,Dortmund,14,3,2,2,7,3,14,7,2,2,0,0,1,1,A
Leverkusen,Augsburg,22,14,12,5,9,5,8,7,1,2,0,0,2,0,H
M'gladbach,Union Berlin,12,6,5,3,4,1,11,19,1,2,0,0,1,1,A
Bochum,FC Koln,17,7,7,3,1,5,11,12,0,3,0,0,1,2,D
RB Leipzig,Wolfsburg,12,9,4,3,4,3,17,16,5,1,0,0,0,0,H
Hertha,Bayern Munich,5,29,2,20,4,9,9,9,1,0,0,0,0,2,A
Hertha,Bochum,13,9,2,4,4,7,14,22,3,1,0,0,1,0,D
Augsburg,Union Berlin,14,14,9,4,4,6,8,16,0,2,0,0,1,0,H
Bielefeld,M'gladbach,10,22,5,4,5,11,15,10,3,3,0,0,1,1,D
FC Koln,Freiburg,14,18,3,2,8,8,14,16,2,2,0,0,1,0,H
Mainz,Hoffenheim,9,12,4,2,5,3,12,13,0,2,0,0,0,0,H
Stuttgart,Ein Frankfurt,15,15,6,6,3,14,7,12,0,0,0,0,1,1,A
Bayern Munich,RB Leipzig,25,13,8,7,2,0,11,12,1,3,0,0,2,1,H
Dortmund,Leverkusen,14,10,6,7,7,6,8,10,1,1,0,0,1,3,A
Wolfsburg,Greuther Furth,11,8,6,4,2,3,11,13,1,2,0,0,1,1,H
RB Leipzig,FC Koln,6,9,4,2,5,6,6,11,1,2,0,0,1,0,H
Bochum,Bayern Munich,12,22,7,4,4,9,13,7,2,1,0,0,4,1,H
Ein Frankfurt,Wolfsburg,16,11,2,3,10,1,12,9,1,2,0,0,0,1,A
Freiburg,Mainz,16,20,5,5,7,3,14,15,0,2,0,0,0,1,D
Greuther Furth,Hertha,19,24,10,8,8,8,11,12,2,4,0,0,1,0,H
M'gladbach,Augsburg,14,14,5,8,3,2,8,12,2,2,0,0,1,0,H
Leverkusen,Stuttgart,20,8,6,5,10,0,10,6,3,2,0,0,1,0,H
Union Berlin,Dortmund,12,10,2,6,2,5,20,9,4,1,0,0,0,2,A
Hoffenheim,Bielefeld,25,8,9,4,13,3,12,12,2,0,0,0,1,0,H
Mainz,Leverkusen,17,8,5,6,6,2,15,13,2,2,0,0,0,1,H
Augsburg,Freiburg,18,15,4,5,11,4,11,8,1,1,0,0,1,2,A
Bielefeld,Union Berlin,11,11,3,4,6,4,6,15,0,2,0,0,0,0,H
Stuttgart,Bochum,15,13,7,5,6,0,7,17,0,4,0,0,0,0,D
Wolfsburg,Hoffenheim,14,10,6,4,5,2,10,17,1,2,0,0,1,0,A
FC Koln,Ein Frankfurt,13,10,8,2,5,6,9,16,1,2,0,0,0,0,H
Bayern Munich,Greuther Furth,22,8,8,3,6,4,15,17,2,1,0,0,0,1,H
Dortmund,M'gladbach,16,8,10,5,5,5,17,11,2,1,0,0,2,0,H
Hertha,RB Leipzig,8,16,4,10,3,10,10,8,2,3,1,0,0,1,A
Hoffenheim,Stuttgart,19,13,7,4,9,3,14,13,3,2,0,0,0,0,H
Freiburg,Hertha,16,17,5,2,6,6,13,10,1,2,0,0,1,0,H
Greuther Furth,FC Koln,13,17,5,5,7,11,15,13,1,2,0,0,0,0,D
Leverkusen,Bielefeld,21,8,9,3,6,3,8,10,0,1,0,0,1,0,H
M'gladbach,Wolfsburg,23,6,11,3,7,4,12,14,2,4,0,1,1,2,D
Union Berlin,Mainz,7,14,3,1,2,6,13,18,4,4,0,1,1,0,H
Ein Frankfurt,Bayern Munich,7,20,2,9,2,8,16,3,1,2,0,0,0,0,A
Bochum,RB Leipzig,13,6,2,1,5,0,15,9,1,1,0,0,0,0,A
Augsburg,Dortmund,8,11,3,7,5,5,15,8,2,1,0,0,0,1,D
Bielefeld,Augsburg,6,7,1,1,6,1,12,10,3,5,0,0,0,0,A
Bayern Munich,Leverkusen,20,9,6,2,7,2,10,14,1,2,0,0,1,1,D
Bochum,Greuther Furth,15,9,9,2,3,6,16,14,2,4,0,0,1,0,H
Hertha,Ein Frankfurt,10,12,4,6,3,8,10,16,2,2,0,0,0,1,A
RB Leipzig,Freiburg,14,4,5,3,4,1,8,15,1,0,0,0,0,1,D
Wolfsburg,Union Berlin,9,17,3,5,6,10,12,15,0,1,0,0,1,0,H
Stuttgart,M'gladbach,18,9,7,3,5,2,7,10,1,2,0,0,1,2,H
FC Koln,Hoffenheim,10,13,3,3,4,1,9,12,1,4,0,0,0,0,A
Freiburg,Wolfsburg,16,11,8,5,7,5,11,9,2,0,0,0,2,0,H
Hoffenheim,Bayern Munich,9,18,6,8,3,8,12,9,4,1,0,0,1,1,D
Union Berlin,Stuttgart,11,11,3,3,3,3,25,12,3,2,0,0,1,0,D
M'gladbach,Hertha,12,12,5,3,3,6,7,17,3,0,0,0,1,0,H
Leverkusen,FC Koln,15,6,3,3,7,0,13,19,2,2,0,0,0,0,A
Dortmund,Bielefeld,20,11,3,4,4,5,6,10,1,1,0,0,1,0,H
Ein Frankfurt,Bochum,14,8,3,4,9,3,10,15,3,4,0,0,0,1,H
Greuther Furth,RB Leipzig,7,12,1,7,0,2,9,8,2,0,0,0,1,4,A
Mainz,Dortmund,10,11,1,4,5,5,18,10,3,4,0,0,0,0,A
Bochum,M'gladbach,15,8,7,5,7,3,12,10,2,1,0,0,0,0,A
Greuther Furth,Freiburg,8,13,1,3,1,11,15,9,1,0,0,0,0,0,D
Hertha,Hoffenheim,13,8,6,0,1,6,10,13,2,1,0,0,1,0,H
Mainz,Bielefeld,14,6,6,0,6,1,10,14,1,0,0,0,1,0,H
Stuttgart,Augsburg,24,10,9,4,8,0,13,17,2,3,0,0,1,2,H
Bayern Munich,Union Berlin,16,9,7,4,3,2,8,7,2,1,0,0,3,0,H
RB Leipzig,Ein Frankfurt,14,5,7,0,3,2,6,21,1,5,0,0,0,0,D
Wolfsburg,Leverkusen,18,17,4,7,7,7,6,13,2,3,0,0,0,0,A
FC Koln,Dortmund,10,9,1,3,7,5,13,16,2,3,0,0,1,1,D
Union Berlin,FC Koln,13,6,5,1,2,4,17,11,3,3,0,0,0,0,H
Bielefeld,Stuttgart,10,14,4,4,6,2,13,12,1,5,0,0,0,1,D
Ein Frankfurt,Greuther Furth,20,4,6,2,9,0,10,14,1,0,0,0,0,0,D
Freiburg,Bayern Munich,8,21,3,11,1,6,13,6,1,1,0,0,0,0,A
Hoffenheim,Bochum,14,20,7,6,5,6,9,11,3,2,0,0,0,1,A
Leverkusen,Hertha,18,7,7,4,3,3,13,11,0,1,0,0,2,1,H
Dortmund,RB Leipzig,10,11,2,5,7,5,7,10,3,1,0,0,0,2,A
Augsburg,Wolfsburg,13,17,5,5,3,5,15,11,1,0,0,0,1,0,H
M'gladbach,Mainz,17,22,8,10,3,7,13,20,2,1,0,0,1,0,D
Augsburg,Mainz,14,17,4,3,5,7,16,18,3,2,0,0,1,0,H
Stuttgart,Dortmund,13,10,2,4,4,5,8,6,2,1,0,0,0,1,A
Bayern Munich,Augsburg,13,6,4,1,3,3,10,22,1,2,0,0,0,0,H
FC Koln,Mainz,13,9,5,6,8,5,19,23,2,2,0,0,0,1,H
Greuther Furth,M'gladbach,10,18,1,7,3,5,12,8,1,0,0,0,0,2,A
Wolfsburg,Bielefeld,11,6,6,3,3,2,11,13,0,1,0,0,2,0,H
Hertha,Union Berlin,12,17,3,13,2,8,11,11,4,0,0,0,0,1,A
Bochum,Leverkusen,11,9,2,2,2,3,10,9,0,0,0,0,0,0,D
Ein Frankfurt,Freiburg,17,12,5,4,2,4,13,9,1,2,0,0,0,1,A
RB Leipzig,Hoffenheim,11,4,4,0,2,1,11,15,1,2,0,0,3,0,H
Augsburg,Hertha,13,11,2,1,1,7,14,17,4,4,0,0,0,0,A
Dortmund,Wolfsburg,12,9,8,4,4,6,14,9,0,2,0,0,5,0,H
Freiburg,Bochum,14,10,8,2,3,4,8,10,0,0,0,1,2,0,H
Mainz,Stuttgart,9,6,0,3,5,3,17,12,0,1,0,0,0,0,D
M'gladbach,FC Koln,18,17,4,6,5,5,15,19,3,2,0,0,0,3,A
Bielefeld,Bayern Munich,8,24,3,9,5,4,11,11,1,2,0,0,0,2,A
Hoffenheim,Greuther Furth,16,7,3,1,10,1,19,15,3,3,0,0,0,0,D
Union Berlin,Ein Frankfurt,14,10,4,3,4,3,10,8,2,1,0,0,2,0,H
Leverkusen,RB Leipzig,12,4,4,1,7,1,18,7,2,1,0,0,0,0,A
Wolfsburg,Mainz,15,5,7,3,2,3,10,10,0,2,0,1,5,0,H
Ein Frankfurt,Hoffenheim,17,11,7,4,9,7,10,9,1,3,0,0,1,1,D
FC Koln,Bielefeld,19,16,6,4,5,10,7,15,2,3,0,0,2,1,H
Freiburg,M'gladbach,19,7,8,4,8,0,12,12,1,4,0,0,0,2,D
Greuther Furth,Leverkusen,9,10,4,5,6,3,4,13,0,0,0,0,1,2,A
RB Leipzig,Union Berlin,5,12,1,4,2,5,13,9,2,2,0,0,0,0,A
Bayern Munich,Dortmund,13,7,6,3,3,1,9,11,0,1,0,0,2,0,H
Bochum,Augsburg,18,12,3,4,10,4,10,17,1,3,0,0,0,2,A
Hertha,Stuttgart,7,12,2,5,4,6,10,8,1,1,0,0,1,0,H
Union Berlin,Greuther Furth,6,7,3,2,2,4,14,14,2,2,0,0,0,1,D
Augsburg,FC Koln,14,18,5,8,5,7,14,14,2,4,0,0,0,2,A
Bielefeld,Hertha,6,9,1,5,2,6,14,14,3,1,0,0,0,0,D
Dortmund,Bochum,19,12,10,5,10,3,14,18,4,3,0,0,2,2,A
Mainz,Bayern Munich,24,4,7,1,7,8,11,11,0,4,0,0,2,1,H
Stuttgart,Wolfsburg,18,15,5,5,7,9,9,11,3,2,0,0,0,1,D
Hoffenheim,Freiburg,17,9,7,5,4,5,12,6,1,0,0,0,1,1,A
Leverkusen,Ein Frankfurt,11,9,3,4,4,4,5,8,0,0,0,0,1,0,H
M'gladbach,RB Leipzig,9,10,6,7,3,8,11,20,4,2,1,0,2,1,H
Bochum,Bielefeld,16,14,9,5,6,2,9,12,0,0,0,0,1,1,H
FC Koln,Wolfsburg,17,5,9,3,9,2,12,12,0,2,0,0,0,1,A
Freiburg,Union Berlin,18,13,4,5,4,6,12,14,1,2,0,0,0,3,A
Greuther Furth,Dortmund,8,8,3,4,5,2,15,10,1,1,0,0,0,1,A
Hoffenheim,Leverkusen,12,15,5,8,6,7,14,10,1,0,0,0,2,1,A
Hertha,Mainz,10,13,1,6,3,8,19,18,3,1,0,0,1,1,A
Ein Frankfurt,M'gladbach,18,11,4,7,9,1,6,7,1,0,0,0,0,1,D
Bayern Munich,Stuttgart,25,15,8,5,7,4,10,8,2,3,1,0,2,1,D
RB Leipzig,Augsburg,14,6,8,1,5,1,8,16,1,2,0,0,1,0,H
Augsburg,Greuther Furth,8,6,3,3,3,5,21,20,2,3,0,0,1,1,H
Bielefeld,RB Leipzig,8,18,4,9,2,6,11,8,1,1,0,0,0,0,D
Dortmund,Hertha,9,4,3,1,3,1,11,16,0,2,0,0,0,1,H
Leverkusen,Freiburg,11,13,5,2,6,9,6,12,2,3,0,0,0,0,H
Mainz,Ein Frankfurt,13,13,4,4,5,3,7,11,2,0,0,0,1,2,D
M'gladbach,Hoffenheim,19,10,9,2,6,2,8,12,1,2,0,0,3,1,H
Stuttgart,FC Koln,24,16,12,3,8,10,15,10,1,4,0,0,1,0,H
Union Berlin,Bochum,17,5,11,3,1,3,12,7,3,2,0,0,2,0,H
Wolfsburg,Bayern Munich,10,25,2,10,2,12,5,10,1,2,0,0,1,2,D
