HomeTeam,AwayTeam,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,HTHG,HTAG,FTR
Granada,Valencia,17,4,4,3,7,3,18,14,2,2,0,0,0,0,D
Ath Bilbao,Real Madrid,7,10,1,4,3,2,13,8,4,3,0,0,0,0,A
Espanol,Leganes,7,4,2,2,0,3,14,22,4,3,1,0,0,0,A
Osasuna,Getafe,6,6,2,1,2,2,17,18,5,4,0,0,0,0,D
Villarreal,Barcelona,11,18,4,12,2,6,11,11,1,0,0,0,1,3,A
Levante,Sociedad,9,8,4,3,4,2,17,12,3,2,0,0,1,1,D
Sevilla,Eibar,8,19,3,3,11,8,11,16,2,1,0,0,0,0,H
Valencia,Valladolid,10,11,4,5,5,2,9,5,3,0,0,0,1,0,H
Celta,Ath Madrid,9,10,4,2,6,2,14,13,3,3,0,0,0,1,D
Betis,Osasuna,14,8,8,2,5,8,9,17,1,5,0,0,2,0,H
Getafe,Villarreal,5,6,2,3,1,3,19,10,4,1,0,1,0,0,A
Barcelona,Espanol,9,11,2,2,6,5,8,12,0,2,1,1,0,0,H
Eibar,Leganes,4,10,1,1,8,1,21,13,3,3,0,0,0,0,D
Mallorca,Levante,15,14,5,2,1,5,11,20,3,1,0,0,1,0,H
Ath Bilbao,Sevilla,13,20,4,7,4,7,18,9,3,2,0,0,1,0,A
Sociedad,Granada,19,4,5,3,8,3,12,13,2,3,0,0,0,2,A
Real Madrid,Alaves,18,10,8,4,3,2,5,17,0,1,0,0,1,0,H
Osasuna,Celta,15,12,5,3,3,4,10,11,2,2,0,0,1,1,H
Valladolid,Barcelona,13,9,4,6,4,5,15,13,2,2,0,0,0,1,A
Ath Madrid,Betis,9,21,4,3,2,4,10,10,1,3,1,0,0,0,H
Espanol,Eibar,14,11,3,6,7,2,13,14,2,2,0,0,0,2,A
Levante,Ath Bilbao,5,12,1,5,2,6,10,15,0,1,0,0,0,2,A
Leganes,Valencia,10,16,1,5,2,8,21,9,4,1,1,0,1,0,H
Sevilla,Mallorca,14,14,5,5,5,5,14,7,3,2,0,0,1,0,H
Alaves,Getafe,3,14,1,4,2,4,26,15,4,2,0,0,0,0,D
Villarreal,Sociedad,9,11,3,6,2,10,12,11,2,2,0,0,0,0,A
Granada,Real Madrid,13,11,4,5,4,3,18,18,2,2,0,0,0,2,A
Eibar,Valladolid,13,17,7,8,3,12,19,13,4,0,0,0,2,0,H
Ath Bilbao,Leganes,10,16,3,4,3,3,11,11,2,3,1,0,0,0,A
Barcelona,Osasuna,19,9,3,5,10,2,7,14,4,1,0,1,0,1,A
Betis,Alaves,14,9,7,5,6,5,14,18,6,4,1,1,0,0,A
Celta,Levante,16,8,6,4,8,4,11,15,3,0,1,1,2,2,A
Getafe,Ath Madrid,15,11,6,3,4,3,14,11,1,2,1,0,0,0,A
Mallorca,Granada,18,14,5,6,5,6,14,18,7,5,2,0,1,1,A
Real Madrid,Villarreal,12,8,7,4,4,2,13,13,3,2,0,0,1,0,H
Sociedad,Sevilla,11,8,4,3,3,2,16,13,1,2,0,0,0,0,D
Valencia,Espanol,9,18,3,6,4,4,9,18,2,4,1,0,1,0,H
Alaves,Barcelona,8,16,0,8,2,1,17,15,0,0,0,0,0,3,A
Valladolid,Betis,13,10,4,3,3,5,17,10,2,2,0,0,1,0,H
Villarreal,Eibar,12,11,5,3,4,4,4,9,0,0,0,0,0,0,H
Ath Madrid,Sociedad,6,10,3,4,2,3,16,9,1,2,0,0,1,0,D
Espanol,Celta,8,9,1,3,1,4,10,11,2,3,0,0,0,0,D
Granada,Ath Bilbao,11,11,6,3,2,3,10,11,1,2,0,0,1,0,H
Leganes,Real Madrid,15,7,7,4,5,2,9,11,4,1,0,0,1,1,D
Levante,Getafe,13,13,4,4,6,8,10,12,2,4,0,0,0,0,H
Osasuna,Mallorca,12,12,5,4,3,5,17,10,2,0,0,0,1,1,D
Sevilla,Valencia,16,8,4,2,4,7,11,6,0,1,0,0,0,0,H
