HomeTeam,AwayTeam,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,HTHG,HTAG,FTR
Elche,Osasuna,7,15,2,6,4,4,8,17,1,2,0,1,0,1,D
Valencia,Sevilla,10,19,4,3,3,5,11,17,3,2,0,0,0,0,A
Huesca,Levante,11,9,2,1,10,3,10,17,2,3,0,0,1,0,D
Sociedad,Ath Madrid,6,8,1,3,5,5,20,17,3,3,0,0,0,0,A
Valladolid,Barcelona,12,21,5,10,4,5,12,10,1,2,0,0,0,2,A
Villarreal,Ath Bilbao,17,9,6,3,6,4,10,18,1,1,0,0,0,1,D
Getafe,Celta,6,2,3,1,1,4,17,16,3,3,0,0,1,1,D
Real Madrid,Granada,23,10,6,1,8,1,13,11,2,1,0,0,0,0,H
Alaves,Eibar,13,8,3,4,2,7,10,14,4,2,0,0,2,1,H
Betis,Cadiz,6,6,1,3,5,5,18,9,1,1,0,0,0,0,H
Sevilla,Villarreal,10,6,3,2,4,7,13,14,1,4,0,0,1,0,H
Barcelona,Eibar,16,9,5,3,5,7,6,15,0,2,0,0,0,0,D
Cadiz,Valladolid,8,7,3,1,1,6,14,13,3,2,0,0,0,0,D
Levante,Betis,10,19,5,7,3,6,9,14,3,2,1,0,3,1,H
Granada,Valencia,24,16,5,6,6,6,16,15,4,4,1,2,1,1,H
Ath Madrid,Getafe,10,10,3,2,5,2,7,12,2,3,0,0,1,0,H
Celta,Huesca,15,17,6,6,0,5,19,8,2,0,0,0,1,0,H
Elche,Real Madrid,6,14,3,6,2,3,8,18,1,4,0,0,0,1,D
Ath Bilbao,Sociedad,4,13,0,3,2,4,23,18,5,4,0,0,0,1,A
Osasuna,Alaves,8,15,3,1,5,4,12,9,3,4,1,0,0,0,D
Villarreal,Levante,12,9,7,2,3,5,12,11,1,1,0,0,1,0,H
Betis,Sevilla,16,6,3,2,2,1,15,18,5,2,0,0,0,0,D
Getafe,Valladolid,11,8,4,2,5,9,13,13,3,2,0,0,0,1,A
Real Madrid,Celta,9,6,2,1,1,5,14,14,4,2,0,0,1,0,H
Ath Bilbao,Elche,13,5,2,2,5,4,15,13,2,1,0,0,1,0,H
Alaves,Ath Madrid,4,8,1,4,1,5,14,12,0,2,1,0,0,1,A
Eibar,Granada,15,6,7,3,4,2,10,9,2,1,0,0,0,0,H
Sociedad,Osasuna,8,6,2,2,7,2,15,8,1,1,0,0,0,1,D
Huesca,Barcelona,4,20,4,7,2,6,12,11,1,0,0,0,0,1,A
Valencia,Cadiz,11,9,4,2,9,7,11,17,2,2,0,0,0,0,D
Ath Bilbao,Barcelona,8,13,3,9,3,4,10,6,2,1,0,0,1,2,A
Celta,Villarreal,8,15,3,6,3,4,15,18,1,0,0,0,0,4,A
Sevilla,Sociedad,12,10,7,4,2,9,8,18,0,3,0,0,2,2,H
Granada,Barcelona,8,13,4,4,4,1,16,3,2,3,1,0,0,3,A
Osasuna,Real Madrid,8,9,2,1,2,4,9,3,0,0,0,0,0,0,D
Levante,Eibar,4,17,2,4,4,9,12,8,2,0,0,0,0,0,H
Cadiz,Alaves,10,5,7,2,4,1,17,10,1,4,0,1,1,1,H
Valladolid,Valencia,11,17,4,6,0,4,14,14,2,3,0,0,0,0,A
Elche,Getafe,7,14,4,7,1,7,14,16,4,2,1,0,1,1,A
Huesca,Betis,10,15,3,5,3,6,12,13,2,2,0,1,0,0,A
Granada,Osasuna,9,15,2,3,4,4,16,17,1,4,0,0,2,0,H
Ath Madrid,Sevilla,5,13,4,2,3,12,14,11,2,0,0,0,1,0,H
Cadiz,Levante,8,8,2,5,5,2,13,11,3,1,0,0,2,2,D
Valladolid,Elche,13,9,2,3,4,5,14,19,1,3,1,0,0,2,D
Alaves,Sevilla,12,7,3,3,3,2,15,14,3,3,0,0,1,2,A
Getafe,Huesca,12,15,5,3,3,8,15,14,2,4,0,0,0,0,H
Betis,Celta,12,10,4,3,5,6,13,15,2,3,0,0,2,1,H
Villarreal,Granada,9,3,3,2,3,0,11,11,2,4,0,1,1,1,D
Valencia,Osasuna,10,14,3,5,9,4,8,17,1,3,0,0,0,1,D
Eibar,Ath Madrid,12,9,2,4,3,3,24,9,2,2,0,0,1,1,A
Levante,Valladolid,11,7,3,3,8,2,16,12,0,1,0,0,0,0,D
Huesca,Villarreal,5,8,1,2,1,2,9,15,3,1,0,0,0,0,D
Sevilla,Cadiz,15,9,7,3,7,6,12,6,1,3,0,0,2,0,H
Sociedad,Betis,12,7,6,4,8,3,14,13,2,2,0,0,0,0,D
Alaves,Real Madrid,14,10,4,7,4,4,16,7,5,3,0,0,0,3,A
Osasuna,Granada,7,12,4,1,1,5,15,15,5,4,1,0,2,0,H
Elche,Barcelona,4,15,2,8,0,7,15,9,0,2,0,0,0,1,A
Celta,Eibar,7,9,4,2,0,6,10,16,4,3,0,0,1,0,D
Ath Madrid,Valencia,14,8,5,4,7,7,11,14,2,0,0,0,1,1,H
Ath Bilbao,Getafe,11,6,8,2,4,4,13,18,4,4,0,0,1,1,H
Valladolid,Huesca,14,11,4,5,6,7,12,12,2,2,0,0,0,1,A
Eibar,Sevilla,17,7,6,4,6,2,10,12,4,3,0,0,0,1,A
Real Madrid,Levante,8,14,2,8,3,7,9,20,1,2,1,0,1,1,A
Valencia,Elche,14,10,4,1,4,10,18,15,1,7,0,0,1,0,H
Villarreal,Sociedad,4,12,2,3,1,7,10,17,1,3,0,0,1,0,D
Getafe,Alaves,5,5,1,1,5,2,20,17,3,3,0,0,0,0,D
Cadiz,Ath Madrid,11,9,6,4,2,2,7,7,1,5,0,0,1,2,A
Granada,Celta,10,7,5,1,6,5,16,19,2,4,0,0,0,0,D
Barcelona,Ath Bilbao,12,7,6,2,7,3,12,20,2,3,0,0,1,0,H
Betis,Osasuna,8,15,4,5,3,4,12,6,1,1,0,0,0,0,H
Alaves,Valladolid,20,3,5,1,11,1,11,17,4,4,0,0,0,0,H
Levante,Granada,11,11,7,5,6,2,12,13,1,3,0,0,1,1,D
Huesca,Real Madrid,13,18,2,7,3,10,18,9,2,1,0,0,0,0,A
Elche,Villarreal,8,9,2,4,4,2,17,5,1,2,0,0,0,2,D
Sevilla,Getafe,17,5,5,1,3,1,10,11,1,4,0,1,0,0,H
Sociedad,Cadiz,17,2,6,1,5,1,7,7,0,2,0,1,2,0,H
Ath Bilbao,Valencia,11,15,2,2,6,6,10,8,2,1,0,0,1,0,D
Osasuna,Eibar,12,12,4,3,2,1,10,11,0,0,0,0,1,1,H
Betis,Barcelona,8,12,5,4,3,5,21,7,1,3,0,0,1,0,A
Ath Madrid,Celta,9,7,2,2,1,4,12,17,2,2,0,0,1,1,D
Real Madrid,Getafe,14,1,4,0,8,1,8,16,1,1,0,0,0,0,H
Celta,Elche,9,7,6,2,3,6,11,15,3,2,0,0,2,0,H
Granada,Ath Madrid,6,10,1,4,7,3,14,20,0,5,0,0,0,0,A
Sevilla,Huesca,14,9,4,5,6,6,14,15,3,4,0,0,0,0,H
Eibar,Valladolid,14,5,2,1,7,3,15,12,2,3,0,0,1,1,D
Barcelona,Alaves,17,6,9,2,5,4,10,14,0,2,0,0,2,0,H
Getafe,Sociedad,4,3,0,2,2,5,23,19,3,3,1,0,0,1,A
Real Madrid,Valencia,16,4,7,1,6,1,13,12,0,3,0,0,2,0,H
