HomeTeam,AwayTeam,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,HTHG,HTAG,FTR
Valencia,Huesca,19,11,8,4,12,5,14,15,7,4,0,0,1,0,H
Vallecano,Levante,18,12,8,7,3,5,13,10,2,2,0,0,1,0,H
Villarreal,Real Madrid,12,14,4,7,6,4,12,13,2,2,0,0,1,2,D
Espanol,Leganes,12,10,1,2,3,6,10,17,2,5,0,1,1,0,H
Levante,Girona,19,9,8,2,8,2,18,16,3,1,1,0,0,1,D
Alaves,Valencia,14,14,5,2,2,6,10,13,3,3,0,0,2,1,H
Huesca,Betis,11,7,6,1,4,6,21,7,3,2,0,0,0,0,H
Valladolid,Vallecano,12,9,5,5,9,5,16,23,0,3,0,0,0,1,A
Eibar,Villarreal,24,7,6,4,13,1,12,17,0,2,0,0,0,0,D
Getafe,Barcelona,10,12,2,8,4,4,23,12,4,3,0,0,1,2,A
Real Madrid,Sociedad,28,12,8,4,10,4,13,13,5,1,1,0,0,1,A
Sevilla,Ath Madrid,15,12,5,7,4,5,15,11,5,7,0,0,1,1,D
Celta,Ath Bilbao,17,8,3,4,3,2,16,21,2,5,0,0,1,1,A
Vallecano,Celta,11,13,8,4,7,5,12,8,4,1,0,0,2,2,H
Girona,Alaves,9,15,4,4,6,3,21,14,4,2,0,0,1,0,D
Leganes,Huesca,14,9,7,3,4,4,11,9,3,3,0,0,0,0,H
Valencia,Valladolid,17,6,5,1,7,0,15,18,2,5,0,0,0,0,D
Villarreal,Getafe,17,9,6,4,6,1,14,13,5,3,0,0,0,0,A
Ath Bilbao,Sevilla,10,10,3,4,7,6,14,14,4,3,0,0,1,0,H
Ath Madrid,Levante,19,7,5,2,5,2,9,17,0,3,0,0,0,0,H
Barcelona,Eibar,7,15,6,2,2,3,10,12,2,1,0,0,1,0,H
Betis,Real Madrid,9,14,2,5,6,5,9,13,2,3,0,0,0,1,A
Sociedad,Espanol,9,21,4,2,7,3,15,12,7,4,1,0,2,2,H
Getafe,Alaves,12,6,5,0,4,2,17,18,0,4,0,0,1,0,H
Celta,Valencia,12,13,4,8,4,6,18,12,4,3,0,0,1,0,A
Huesca,Ath Madrid,14,15,3,8,6,5,15,13,2,2,0,0,0,1,A
Real Madrid,Sevilla,23,4,6,1,7,4,9,14,2,3,0,0,0,0,H
Barcelona,Leganes,15,5,7,2,5,1,12,18,3,3,0,0,1,0,H
Betis,Girona,12,8,5,5,7,2,9,12,2,4,0,0,1,2,H
Levante,Valladolid,13,13,4,3,3,2,12,18,6,5,0,0,1,0,H
Vallecano,Sociedad,11,10,4,4,2,9,14,10,2,1,0,0,2,1,D
Villarreal,Ath Bilbao,3,9,1,2,1,3,17,13,4,1,0,0,0,1,D
