HomeTeam,AwayTeam,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,HTHG,HTAG,FTR
Brescia,Lecce,17,12,5,5,7,9,14,14,0,1,0,0,0,0,D
Cittadella,Parma,14,5,4,2,3,1,25,9,5,1,0,0,0,1,A
Como,Pordenone,13,18,4,3,1,4,21,15,1,3,0,0,1,0,H
Cremonese,Pisa,18,13,4,6,9,8,9,23,0,4,0,0,0,1,D
Crotone,Benevento,5,13,2,5,6,3,12,12,3,1,1,0,0,1,A
Perugia,Reggina,20,4,3,3,4,2,13,21,3,3,0,0,0,2,A
Benevento,Brescia,13,8,3,3,9,6,10,15,2,3,0,0,0,0,A
Frosinone,Crotone,11,14,3,7,7,4,12,14,4,2,0,0,1,1,H
Lecce,Cosenza,18,5,8,1,3,1,16,13,2,2,0,0,2,0,H
Monza,Alessandria,7,8,1,2,1,4,14,23,3,3,0,0,1,0,H
Reggina,Cittadella,17,14,6,4,6,4,13,25,3,4,0,0,0,1,A
Spal,Perugia,14,21,2,4,3,7,16,22,5,3,0,0,1,1,A
Ternana,Como,30,8,6,3,10,2,16,13,3,1,0,0,0,1,A
Parma,Vicenza,11,13,4,6,5,7,12,24,2,4,1,1,1,0,H
Pisa,Ascoli,13,16,1,7,2,4,11,17,3,4,0,0,1,1,D
Pordenone,Cremonese,16,14,5,7,5,3,13,19,2,2,0,0,1,2,D
Cosenza,Reggina,13,12,2,4,7,5,14,18,1,5,0,0,0,0,A
Alessandria,Ternana,21,7,5,2,8,3,15,22,1,3,0,0,0,2,A
Ascoli,Vicenza,17,11,3,3,4,5,18,16,2,3,0,0,2,0,H
Como,Perugia,13,18,9,4,5,5,12,19,3,4,0,0,4,0,H
Cremonese,Spal,15,12,3,4,5,6,23,19,4,3,0,0,1,1,D
Brescia,Pordenone,11,10,4,2,3,10,24,15,3,3,0,0,0,0,H
Benevento,Frosinone,14,19,8,8,9,6,13,14,3,3,1,0,0,2,A
Lecce,Parma,19,10,10,0,4,7,15,13,2,1,0,0,4,0,H
Crotone,Monza,20,9,5,4,11,5,14,18,2,5,0,0,0,1,D
Cittadella,Pisa,14,6,3,2,6,5,22,13,3,3,0,3,0,0,H
Frosinone,Lecce,8,10,1,2,4,2,20,14,4,2,0,0,0,0,D
Pordenone,Ascoli,9,13,2,6,5,6,14,19,3,3,0,0,0,1,A
Spal,Alessandria,12,11,2,8,5,7,14,15,2,2,1,0,2,3,A
Ternana,Cittadella,14,13,5,4,4,2,16,16,3,2,0,0,0,1,D
Perugia,Crotone,12,15,3,2,3,5,9,22,1,2,0,0,1,0,H
Vicenza,Brescia,19,6,6,6,9,5,17,11,4,3,0,0,1,2,A
Parma,Cosenza,6,16,3,7,2,6,13,10,4,2,0,0,1,0,D
Reggina,Cremonese,12,18,2,8,3,5,14,12,3,1,0,0,1,0,A
Monza,Como,16,13,4,4,8,3,15,15,4,4,0,1,2,0,H
Pisa,Benevento,9,18,1,6,5,9,20,15,2,3,0,0,1,0,H
Crotone,Vicenza,12,17,2,6,9,2,9,13,2,2,0,0,0,0,A
Lecce,Ternana,17,10,6,7,8,5,20,13,1,3,0,0,2,1,D
Alessandria,Cremonese,9,10,4,5,4,9,18,19,5,1,0,0,0,0,H
Ascoli,Monza,13,13,6,3,5,14,22,20,3,5,0,0,1,1,D
Benevento,Reggina,27,7,7,3,11,5,12,10,1,1,0,0,2,0,H
Cosenza,Spal,17,6,3,2,10,4,18,9,2,3,0,1,0,0,A
Frosinone,Pordenone,26,10,7,2,6,2,10,8,5,5,0,1,0,0,D
Brescia,Pisa,4,16,1,4,2,7,15,13,5,5,0,0,0,0,A
Perugia,Cittadella,10,15,5,3,3,5,19,9,3,3,0,0,1,0,D
Como,Parma,13,12,5,6,5,6,9,23,2,4,0,0,0,0,D
Ternana,Crotone,16,22,6,5,5,9,12,23,2,3,1,0,1,0,H
Cremonese,Frosinone,18,7,8,2,3,2,19,19,2,2,0,0,0,0,D
Pisa,Perugia,21,12,6,4,5,3,15,20,3,3,0,1,1,0,D
Monza,Cosenza,13,4,5,2,3,6,10,5,0,1,0,0,3,0,H
Pordenone,Alessandria,12,15,6,5,3,9,16,17,3,3,0,0,1,0,H
Reggina,Ascoli,13,13,3,4,4,6,14,21,2,5,0,0,1,1,A
Spal,Lecce,13,16,2,6,6,2,14,17,3,3,0,0,1,1,A
Vicenza,Benevento,14,15,7,5,10,3,10,13,4,2,0,0,0,1,A
Parma,Brescia,12,14,2,4,5,13,9,21,1,4,0,0,0,1,A
Cittadella,Como,15,9,8,6,4,2,22,14,3,2,0,0,1,0,D
Perugia,Vicenza,12,13,5,5,4,3,21,10,4,1,0,0,0,0,H
Benevento,Pordenone,16,8,7,2,12,2,19,16,3,1,0,0,0,0,H
Cosenza,Cremonese,6,17,2,4,2,4,13,13,1,2,0,0,0,1,A
Crotone,Spal,20,13,7,3,4,4,11,6,1,1,0,0,0,1,A
Frosinone,Ternana,11,18,3,7,6,7,19,14,4,3,1,0,1,0,D
Lecce,Reggina,12,7,5,3,5,6,23,21,1,3,0,0,1,0,H
Ascoli,Parma,12,11,3,3,2,9,9,12,3,3,1,0,0,0,D
Como,Pisa,21,13,6,2,3,7,11,24,3,2,0,0,0,1,A
Brescia,Monza,13,11,2,2,3,7,22,13,1,0,0,0,0,1,A
Alessandria,Cittadella,18,12,9,2,4,1,10,21,2,3,0,0,0,1,A
Cremonese,Crotone,16,11,5,7,3,1,14,16,2,1,0,0,1,1,H
Ternana,Benevento,17,14,5,5,6,6,11,12,1,2,0,0,0,2,A
Cittadella,Ascoli,15,5,4,0,9,3,15,11,3,1,0,0,1,0,H
Monza,Frosinone,15,12,7,5,2,3,16,19,1,3,0,0,0,0,H
Pordenone,Cosenza,13,11,4,3,2,6,22,18,6,5,1,0,1,0,D
Spal,Brescia,15,14,3,7,7,3,7,16,1,2,0,0,0,0,A
Pisa,Lecce,8,13,2,6,3,11,15,16,3,4,0,0,0,0,H
Parma,Perugia,9,9,5,2,2,3,12,19,3,4,0,0,1,0,D
Vicenza,Como,29,8,6,3,8,4,16,14,0,3,0,0,0,1,A
Reggina,Alessandria,10,12,1,7,3,4,20,21,3,4,0,0,0,2,A
Ascoli,Cremonese,8,14,4,8,1,3,17,15,5,4,1,0,1,2,A
Como,Reggina,21,23,3,6,12,9,14,13,2,3,0,1,0,1,D
Cosenza,Pisa,16,14,1,5,8,1,8,22,2,3,0,0,0,1,A
Crotone,Pordenone,16,9,8,2,3,1,23,16,1,6,0,1,2,1,H
Frosinone,Spal,12,12,6,3,9,5,14,9,0,2,0,0,3,0,H
Alessandria,Parma,11,11,3,4,3,5,14,18,2,0,0,0,0,2,A
Brescia,Cittadella,12,17,5,3,4,6,11,18,2,4,0,0,0,0,D
Perugia,Ternana,12,13,2,1,9,4,18,17,2,5,0,0,1,0,D
Benevento,Monza,18,7,7,2,2,4,11,13,4,3,0,0,2,0,H
Ternana,Ascoli,22,8,8,5,5,1,15,15,3,3,0,0,0,3,A
Cremonese,Como,15,12,8,1,5,7,15,11,3,3,0,1,1,0,H
Reggina,Brescia,8,12,2,7,0,7,12,18,5,3,0,0,0,2,A
Pisa,Frosinone,8,16,2,7,3,8,12,18,3,5,0,0,1,0,A
Monza,Perugia,15,14,5,4,5,3,14,18,0,4,0,0,1,0,D
Pordenone,Lecce,5,15,1,3,4,4,20,19,5,4,1,0,0,1,A
Spal,Benevento,13,15,6,2,4,11,15,8,0,1,0,0,0,1,D
Parma,Frosinone,16,12,0,5,5,5,13,14,2,3,0,0,0,0,A
Alessandria,Benevento,16,11,5,3,10,4,22,19,3,2,0,0,1,0,H
Brescia,Ternana,16,15,4,3,4,4,11,16,1,4,0,0,1,1,D
Como,Crotone,12,9,5,2,3,5,14,26,1,2,0,1,1,1,D
Cosenza,Ascoli,6,19,0,3,3,3,21,22,3,3,1,0,0,1,A
Monza,Reggina,16,3,6,0,11,0,20,21,2,3,0,0,0,0,H
Spal,Pisa,15,9,0,3,5,2,17,22,3,4,0,0,0,0,D
Perugia,Pordenone,15,14,5,3,4,7,20,15,1,3,0,0,0,0,A
Vicenza,Cittadella,14,20,8,6,8,4,13,21,1,6,0,2,2,2,D
Lecce,Cremonese,10,8,3,1,10,5,11,14,3,3,0,0,1,1,H
Lecce,Vicenza,15,5,4,1,6,4,12,15,1,4,0,0,2,0,H
Cittadella,Cosenza,14,12,6,5,7,4,18,14,3,4,1,0,1,1,D
Parma,Crotone,10,7,4,5,4,12,17,19,3,3,0,0,1,0,D
Vicenza,Alessandria,17,10,5,3,3,5,22,20,1,3,0,1,1,1,H
Alessandria,Pisa,7,15,4,5,4,9,17,25,2,3,0,0,1,1,D
Benevento,Parma,24,9,1,0,5,4,16,13,0,4,0,0,0,0,D
Como,Lecce,14,21,3,9,2,8,16,13,1,3,0,0,1,1,D
Cosenza,Brescia,11,20,4,5,4,5,7,16,4,1,1,1,0,0,D
Crotone,Cittadella,12,10,2,2,3,5,17,11,0,0,0,0,0,0,D
Ternana,Reggina,17,11,8,3,3,3,17,18,3,3,0,1,2,0,H
Frosinone,Vicenza,21,15,9,1,8,9,13,14,1,2,0,0,1,0,H
Ascoli,Perugia,10,12,0,4,2,4,20,27,3,4,0,0,0,1,A
Cremonese,Monza,13,12,4,3,2,5,14,14,4,3,0,0,1,0,H
Pordenone,Spal,13,20,2,5,1,9,19,19,5,4,0,0,1,0,D
Cittadella,Cremonese,14,12,6,4,5,5,17,12,6,2,1,0,0,1,A
Monza,Spal,19,2,9,0,4,1,22,14,2,3,0,1,1,0,H
Parma,Pordenone,20,11,6,5,9,8,16,15,2,3,0,0,0,1,H
Pisa,Ternana,17,8,4,3,8,6,10,13,0,4,0,0,0,0,D
Vicenza,Cosenza,15,12,3,4,8,5,13,11,3,2,0,0,0,0,D
Perugia,Frosinone,18,10,7,1,7,4,17,17,1,2,0,0,2,0,H
Reggina,Crotone,7,8,2,2,6,6,15,19,1,2,0,0,1,0,H
Ascoli,Como,22,11,12,5,5,5,10,15,3,2,1,0,1,0,D
Brescia,Alessandria,17,8,2,4,11,2,12,14,2,4,0,0,0,0,D
Lecce,Benevento,18,14,6,2,11,3,21,13,2,1,0,0,1,1,D
Cosenza,Perugia,17,17,7,6,6,8,11,23,1,4,0,0,0,1,A
Cremonese,Parma,8,15,3,5,3,5,15,15,1,4,0,0,1,0,H
Pisa,Vicenza,28,8,9,2,13,7,15,15,2,4,0,0,1,2,D
Pordenone,Cittadella,17,14,3,6,6,8,18,18,2,5,0,0,0,1,A
Spal,Reggina,15,13,2,4,4,3,16,18,2,5,0,0,1,1,A
Ternana,Monza,14,13,6,5,3,7,19,21,4,0,0,0,0,1,A
Alessandria,Lecce,8,9,2,2,3,8,20,16,3,4,0,0,0,0,D
Benevento,Ascoli,11,17,3,3,5,6,8,13,2,2,0,0,0,0,A
Crotone,Brescia,4,18,1,5,2,7,10,8,0,2,0,0,0,1,A
Frosinone,Como,20,6,4,4,9,2,22,11,1,1,0,0,1,2,A
Ascoli,Alessandria,16,11,7,4,2,7,25,9,2,2,0,0,1,0,H
Monza,Pisa,12,19,2,5,9,9,11,18,2,4,0,0,1,1,A
Parma,Ternana,26,16,5,7,12,5,9,13,0,1,0,0,2,2,A
Reggina,Pordenone,6,15,3,2,3,4,16,15,1,3,0,0,0,0,H
Vicenza,Spal,15,7,5,3,4,3,5,13,0,3,0,0,1,1,D
Perugia,Cremonese,6,11,3,2,6,4,17,19,3,3,0,0,0,0,D
Brescia,Frosinone,19,15,8,4,5,5,10,11,0,4,0,0,1,1,D
Cittadella,Benevento,9,13,4,4,6,4,17,16,4,4,0,1,0,0,A
Como,Cosenza,15,2,4,2,5,2,17,16,2,1,0,1,0,0,H
Lecce,Crotone,22,7,8,1,9,0,13,14,1,0,0,1,2,0,H
Alessandria,Perugia,15,11,4,5,7,6,7,25,2,5,0,0,1,1,A
Cremonese,Vicenza,25,9,8,2,11,2,13,20,2,3,0,1,0,0,D
Pisa,Parma,8,13,3,3,3,9,17,22,2,3,0,0,0,0,D
Pordenone,Monza,17,21,5,8,6,6,16,10,4,2,0,0,0,2,A
Spal,Ternana,16,18,9,4,3,5,12,12,2,5,0,1,2,0,H
Benevento,Como,24,4,6,3,3,0,13,8,1,4,0,1,3,0,H
Brescia,Ascoli,20,17,4,3,5,6,10,10,2,3,0,0,1,0,H
Crotone,Cosenza,25,14,9,6,10,7,13,17,3,6,0,0,0,2,D
Frosinone,Reggina,22,2,6,0,5,0,24,15,4,4,0,0,0,0,H
Lecce,Cittadella,17,8,4,3,3,4,16,21,2,5,0,0,0,1,A
Como,Brescia,9,17,3,3,4,9,12,22,2,4,0,0,1,0,D
Cosenza,Alessandria,6,9,4,2,7,2,9,17,1,2,0,0,0,1,H
Parma,Spal,14,9,6,3,5,5,14,18,2,2,0,0,2,0,H
Ternana,Cremonese,12,15,6,6,3,6,21,15,2,3,0,0,0,0,A
Vicenza,Pordenone,8,12,3,2,5,6,19,14,4,3,0,0,1,0,H
Perugia,Benevento,20,11,2,6,16,2,11,13,2,1,1,0,0,1,A
Ascoli,Crotone,16,11,5,6,8,6,9,13,4,3,0,0,0,0,H
Cittadella,Frosinone,12,10,5,3,3,5,17,21,2,4,0,0,3,0,H
Monza,Lecce,11,9,3,3,9,1,10,14,4,3,0,0,0,0,A
Reggina,Pisa,10,20,6,6,3,9,18,23,1,5,0,0,1,0,H
Benevento,Cremonese,9,11,4,4,6,5,14,12,1,2,0,0,1,1,D
Brescia,Perugia,27,11,9,1,15,3,18,15,2,2,0,1,0,1,H
Ternana,Pordenone,13,13,5,5,3,4,12,18,0,1,0,1,0,0,H
Alessandria,Como,29,8,10,2,16,2,17,10,4,1,0,1,0,1,D
Frosinone,Cosenza,16,6,3,3,4,4,14,18,2,4,0,0,0,0,H
Lecce,Ascoli,12,12,8,3,4,4,10,16,2,2,0,0,1,0,H
Monza,Parma,20,4,5,3,13,5,12,15,0,2,0,0,0,1,D
Pisa,Crotone,13,10,5,5,2,4,15,18,3,3,0,0,3,0,H
Reggina,Vicenza,12,24,5,5,1,9,13,12,2,2,0,0,2,0,H
Spal,Cittadella,13,7,4,2,5,4,20,25,3,3,0,0,0,0,D
Cittadella,Monza,23,8,4,4,12,2,22,22,4,8,0,2,1,1,A
Como,Spal,10,20,4,7,3,8,7,13,0,2,0,0,0,1,A
Parma,Reggina,15,9,6,2,14,0,17,20,2,6,0,0,1,0,D
Pordenone,Pisa,8,17,3,6,3,3,21,19,4,3,0,0,0,1,A
Cremonese,Brescia,15,7,4,2,3,4,8,18,2,2,0,0,1,1,H
Ascoli,Frosinone,11,12,4,3,0,4,13,17,1,3,0,0,1,0,D
Crotone,Alessandria,12,11,3,2,5,8,21,16,5,3,0,1,0,0,D
Perugia,Lecce,5,20,2,6,0,2,19,26,6,6,1,0,0,0,D
Vicenza,Ternana,9,17,4,2,3,8,19,8,5,2,0,0,3,0,H
Parma,Cittadella,19,8,5,2,4,2,17,20,4,7,0,1,0,1,D
Lecce,Brescia,15,9,4,4,9,4,8,20,2,3,1,0,1,1,D
Reggina,Perugia,13,10,4,5,5,4,15,17,4,2,0,0,0,0,A
Ternana,Cosenza,11,15,4,2,3,5,12,8,2,3,1,0,2,0,H
Benevento,Crotone,13,6,4,3,4,1,13,20,3,4,0,0,2,1,H
Frosinone,Alessandria,19,13,8,2,9,2,25,6,6,2,0,1,1,0,H
Monza,Vicenza,24,3,7,2,5,4,7,10,2,2,0,1,1,0,H
Pordenone,Como,16,19,6,5,6,3,18,16,5,3,0,1,1,0,D
Spal,Ascoli,12,18,6,7,3,6,18,15,2,2,0,0,0,1,A
Pisa,Cremonese,16,13,7,3,4,10,11,16,4,3,0,0,1,0,H
Brescia,Benevento,16,11,5,5,9,5,17,15,2,2,0,1,2,1,D
Cittadella,Reggina,21,10,7,4,6,2,21,19,3,1,0,0,0,0,D
Como,Ternana,12,16,3,3,4,7,17,15,3,5,0,0,1,0,D
Cosenza,Lecce,8,12,3,5,2,2,12,6,8,1,0,0,1,1,D
Crotone,Frosinone,12,10,6,4,3,6,17,14,5,2,0,0,1,0,H
Vicenza,Parma,18,7,5,3,9,4,16,19,5,6,0,0,0,1,A
Alessandria,Monza,6,11,0,3,4,3,16,18,3,2,0,0,0,1,A
Ascoli,Pisa,14,10,5,3,6,3,17,13,1,2,0,0,2,0,H
Cremonese,Pordenone,13,10,4,1,6,4,12,17,3,1,1,0,0,0,H
Perugia,Spal,13,10,4,3,7,0,16,19,2,5,0,1,0,0,D
Monza,Crotone,13,12,3,3,2,2,11,28,2,7,0,0,0,0,H
Parma,Lecce,11,12,3,4,5,5,13,28,4,2,0,0,0,0,D
Reggina,Cosenza,6,9,1,3,4,5,25,20,6,6,0,0,1,0,H
Ternana,Alessandria,11,10,6,2,4,4,17,11,1,2,0,0,1,0,H
Frosinone,Benevento,15,8,6,2,9,3,21,9,2,2,0,0,1,0,H
Perugia,Como,18,3,5,3,9,1,22,11,4,3,0,0,0,0,A
Pisa,Cittadella,10,7,3,2,3,2,19,19,5,4,0,1,1,0,H
Vicenza,Ascoli,14,12,6,3,8,5,13,12,1,2,0,0,0,0,H
Pordenone,Brescia,8,16,3,3,1,9,14,18,3,1,0,0,1,1,D
Spal,Cremonese,13,9,2,3,3,2,16,17,1,1,0,0,0,1,A
Alessandria,Spal,7,14,2,6,5,5,12,23,2,4,0,0,1,1,D
Ascoli,Pordenone,14,8,3,3,3,7,18,11,1,2,0,0,0,0,H
Cittadella,Ternana,10,8,4,4,6,4,19,18,4,5,0,0,0,1,A
Cosenza,Parma,17,6,4,5,7,4,14,18,2,4,0,0,0,1,A
Cremonese,Reggina,15,12,4,3,2,7,12,16,3,4,1,0,0,0,D
Lecce,Frosinone,10,4,3,0,5,1,19,18,4,5,0,0,1,0,H
Benevento,Pisa,15,13,8,7,4,12,7,15,0,3,0,0,2,0,H
Brescia,Vicenza,23,5,8,2,5,3,8,10,0,1,0,0,2,0,H
Como,Monza,6,17,4,2,3,13,11,18,2,2,0,0,0,0,H
Crotone,Perugia,15,9,7,5,6,3,25,15,3,4,0,0,0,1,D
Cremonese,Alessandria,12,13,6,3,6,2,20,11,4,2,1,0,1,0,H
Pordenone,Frosinone,14,15,7,2,9,7,12,13,1,2,0,0,1,0,H
Reggina,Benevento,9,14,5,8,5,5,17,19,2,2,0,0,0,1,A
Spal,Cosenza,15,8,6,3,5,1,13,10,2,5,0,2,0,1,D
Ternana,Lecce,14,14,3,5,6,4,13,12,3,3,0,0,1,2,A
Parma,Como,15,12,7,6,2,1,18,11,3,3,0,0,1,0,H
Cittadella,Perugia,11,7,1,2,6,4,11,9,1,0,0,0,0,0,D
Monza,Ascoli,9,12,4,3,5,4,20,18,3,1,0,0,2,0,H
Pisa,Brescia,5,13,4,2,2,4,19,13,1,3,1,0,0,0,D
Vicenza,Crotone,11,7,3,1,9,4,11,8,3,5,0,1,1,1,D
Alessandria,Pordenone,17,7,6,4,5,7,15,10,4,2,0,0,1,0,H
Como,Cittadella,10,14,2,4,1,7,18,23,4,4,2,0,1,2,A
Lecce,Spal,17,12,5,1,6,7,18,17,2,3,0,0,0,0,H
Frosinone,Cremonese,11,13,5,3,1,7,21,19,4,3,0,1,2,1,H
Benevento,Vicenza,13,4,3,3,8,2,16,19,2,4,0,1,0,0,H
Ascoli,Reggina,21,6,9,0,7,4,20,17,4,6,0,0,0,0,H
Cosenza,Monza,8,9,2,3,2,3,19,13,1,5,0,0,0,1,A
Crotone,Ternana,13,9,1,3,7,3,23,13,3,2,0,0,1,1,A
Perugia,Pisa,27,9,9,1,13,3,10,19,2,2,0,0,0,1,D
Brescia,Parma,6,9,4,3,8,4,14,8,1,3,0,0,0,0,H
Cosenza,Benevento,7,16,3,5,3,4,14,11,1,1,0,0,0,0,H
Spal,Crotone,22,15,6,6,6,5,16,12,2,1,0,0,0,1,D
Cremonese,Cosenza,14,9,6,4,5,4,15,23,2,4,0,0,3,1,H
Pordenone,Benevento,10,18,4,7,1,3,11,13,3,1,0,0,0,2,A
Reggina,Lecce,9,13,3,0,1,2,23,17,5,1,0,0,1,0,H
