HomeTeam,AwayTeam,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,HTHG,HTAG,FTR
Udinese,Genoa,7,5,4,1,4,8,17,15,2,3,0,1,1,0,H
Napoli,Milan,16,11,9,7,8,5,8,16,3,4,1,0,0,1,A
Sassuolo,Inter,7,9,3,4,6,2,13,16,3,1,0,0,0,2,A
Benevento,Juventus,8,11,5,5,5,8,13,13,6,1,0,1,1,1,D
Atalanta,Verona,15,7,6,3,4,1,12,15,2,3,0,0,0,0,A
Lazio,Udinese,8,6,6,4,4,4,16,10,3,4,0,0,0,2,A
Bologna,Crotone,11,5,7,1,10,3,15,18,2,4,0,0,1,0,H
Milan,Fiorentina,11,5,5,3,3,6,15,15,2,4,0,0,2,0,H
Cagliari,Spezia,9,12,4,5,4,5,16,18,0,4,0,0,0,1,D
Napoli,Roma,13,4,9,1,11,4,3,10,1,2,0,0,1,0,H
Torino,Sampdoria,11,7,8,2,6,2,17,17,1,2,0,0,1,0,D
Genoa,Parma,12,7,5,3,2,2,12,16,2,2,0,0,0,1,A
Spezia,Lazio,11,3,6,2,7,0,15,12,3,1,0,0,0,2,A
Juventus,Torino,9,5,5,2,13,1,17,10,3,3,1,0,0,1,H
Inter,Bologna,11,9,9,7,7,3,12,13,1,2,0,0,2,0,H
Verona,Cagliari,12,9,6,5,7,5,11,14,2,0,0,0,1,0,D
Parma,Benevento,6,6,0,4,6,3,13,12,4,4,0,0,0,0,D
Roma,Sassuolo,14,7,5,2,12,5,10,12,5,3,1,0,0,0,D
Crotone,Napoli,4,11,1,6,4,1,14,9,3,3,1,0,0,1,A
Sampdoria,Milan,6,9,3,6,9,6,11,16,2,1,0,0,0,1,A
Fiorentina,Genoa,16,3,8,3,5,1,7,20,2,2,0,0,0,0,D
Sassuolo,Benevento,4,17,2,7,1,10,12,14,2,4,1,0,1,0,H
Crotone,Spezia,7,9,7,5,1,4,16,14,3,3,0,0,1,1,H
Torino,Udinese,6,5,5,3,2,2,9,17,3,3,0,0,0,1,A
Lazio,Verona,8,3,5,3,5,3,13,15,5,3,0,0,0,1,A
Cagliari,Inter,7,20,2,11,3,9,10,17,2,1,0,0,1,0,A
Atalanta,Fiorentina,14,3,10,2,11,2,17,13,1,2,0,0,1,0,H
Bologna,Roma,4,13,1,8,1,5,16,9,4,2,0,0,1,5,A
Napoli,Sampdoria,13,4,8,3,7,5,7,13,3,4,0,0,0,1,H
Genoa,Juventus,2,15,2,9,0,10,13,14,3,3,0,0,0,0,A
Milan,Parma,16,5,10,3,13,1,12,14,3,3,0,0,0,1,D
Udinese,Crotone,8,4,6,2,9,1,13,17,1,4,0,0,0,0,D
Benevento,Lazio,7,8,6,3,4,8,15,15,2,2,1,0,1,1,D
Juventus,Atalanta,11,11,7,6,2,6,13,18,3,2,0,0,1,0,D
Fiorentina,Sassuolo,12,12,7,7,4,1,19,11,4,4,0,0,1,1,D
Genoa,Milan,6,8,4,4,4,10,17,13,2,3,0,0,0,0,D
Inter,Napoli,3,9,2,5,4,3,16,9,5,3,0,1,0,0,H
Parma,Cagliari,10,5,3,4,8,5,13,11,1,1,0,0,0,0,D
Spezia,Bologna,7,9,5,6,3,4,19,11,6,1,0,0,1,0,D
Verona,Sampdoria,6,6,6,3,6,3,20,17,2,4,1,0,0,1,A
Roma,Torino,10,12,8,8,4,2,21,16,4,3,0,1,2,0,H
Fiorentina,Verona,5,5,1,3,4,1,10,16,2,2,0,0,1,1,D
Sampdoria,Crotone,6,5,4,3,3,1,14,15,2,2,0,0,2,1,H
Parma,Juventus,9,12,5,7,4,9,8,10,0,1,0,0,0,2,A
Torino,Bologna,13,14,5,9,4,8,16,17,1,3,0,0,0,0,D
Benevento,Genoa,10,6,3,2,6,5,9,22,1,3,0,0,0,0,H
Cagliari,Udinese,7,11,3,5,5,7,13,13,2,1,0,0,1,0,D
Inter,Spezia,10,7,4,1,3,2,10,9,1,2,0,0,0,0,H
Sassuolo,Milan,16,11,5,5,6,4,11,12,1,3,0,0,0,2,A
Atalanta,Roma,9,5,8,4,2,2,15,14,2,3,0,0,0,1,H
Lazio,Napoli,9,7,2,6,4,9,12,8,4,3,0,0,1,0,H
Crotone,Parma,10,14,6,7,3,6,16,22,4,6,0,0,2,0,H
Juventus,Fiorentina,10,9,3,6,5,5,9,18,1,4,1,0,0,1,A
Verona,Inter,5,9,2,5,2,8,15,19,4,2,0,0,0,0,A
Bologna,Atalanta,8,9,5,6,1,5,11,14,2,2,0,0,0,2,D
Milan,Lazio,9,13,5,9,4,6,9,14,2,4,0,0,2,1,H
Napoli,Torino,12,4,6,3,4,3,19,16,3,3,0,0,0,0,D
Roma,Cagliari,13,6,9,3,6,0,18,17,3,2,0,0,1,0,H
Sampdoria,Sassuolo,14,10,6,8,14,6,10,12,2,4,1,0,0,1,A
Spezia,Genoa,7,7,5,6,4,2,18,19,3,4,0,0,1,1,A
Udinese,Benevento,7,3,2,2,7,1,17,9,1,2,0,0,0,1,A
Inter,Crotone,13,7,8,4,3,3,9,7,0,3,0,0,2,2,H
Atalanta,Sassuolo,20,7,8,4,8,3,13,9,3,1,0,0,2,0,H
Cagliari,Napoli,6,22,1,12,3,8,11,6,4,1,1,0,0,1,A
Fiorentina,Bologna,10,5,1,4,8,5,8,11,4,3,0,0,0,0,D
Genoa,Lazio,5,10,3,4,4,9,10,19,2,4,0,0,0,1,D
Parma,Torino,15,14,6,8,9,3,20,16,2,2,0,0,0,1,A
Roma,Sampdoria,12,2,8,2,8,2,17,14,3,5,0,0,0,0,H
Spezia,Verona,6,9,1,4,3,5,22,10,6,0,1,0,0,0,A
Benevento,Milan,14,8,7,5,12,4,9,14,1,3,0,1,0,1,A
Juventus,Udinese,13,8,10,7,7,1,14,8,3,0,0,0,1,0,H
Cagliari,Benevento,10,9,5,3,7,6,18,12,4,3,1,0,1,2,A
Atalanta,Parma,17,3,6,1,12,3,10,6,1,1,0,0,1,0,H
Bologna,Udinese,10,12,7,9,4,6,16,13,4,3,1,0,2,1,D
Crotone,Roma,12,10,5,5,3,4,15,16,2,3,0,0,0,3,A
Lazio,Fiorentina,11,9,6,8,2,9,11,11,3,1,0,0,1,0,H
Sampdoria,Inter,8,23,6,11,4,10,13,18,3,4,0,0,2,0,H
Sassuolo,Genoa,13,7,6,3,8,2,14,10,3,3,0,0,0,0,H
Torino,Verona,15,8,5,2,9,3,12,18,1,3,0,0,0,0,D
Napoli,Spezia,27,8,11,4,10,2,9,16,2,5,0,1,0,0,A
Milan,Juventus,18,13,7,10,7,4,17,12,1,2,0,0,1,1,A
Benevento,Atalanta,4,26,2,15,1,11,13,21,3,2,0,0,0,1,A
Genoa,Bologna,9,12,7,4,1,4,11,9,2,0,0,0,1,0,H
Milan,Torino,8,8,4,4,7,5,22,15,6,2,0,0,2,0,H
Roma,Inter,14,16,8,6,3,7,18,11,3,3,0,0,1,0,D
Parma,Lazio,9,21,3,5,5,6,11,6,4,1,0,0,0,0,A
Udinese,Napoli,17,15,8,6,2,7,19,6,3,1,0,0,1,1,A
Verona,Crotone,11,7,7,3,6,4,16,16,3,3,0,0,2,0,H
Fiorentina,Cagliari,12,9,5,3,9,5,15,14,1,3,0,0,0,0,H
Juventus,Sassuolo,20,10,10,2,6,3,11,4,4,1,0,1,0,0,H
Spezia,Sampdoria,8,6,4,4,4,2,17,15,4,3,0,0,1,1,H
Lazio,Roma,9,5,9,2,1,7,12,19,5,4,0,0,2,0,H
Bologna,Verona,18,8,6,1,7,3,15,10,2,1,0,0,1,0,H
Torino,Spezia,8,6,2,3,6,2,12,14,3,3,0,1,0,0,D
Sampdoria,Udinese,15,14,8,7,11,5,8,11,1,1,0,0,0,0,H
Napoli,Fiorentina,10,10,7,3,1,4,11,15,1,0,0,0,4,0,H
Crotone,Benevento,6,14,3,6,4,13,14,14,1,3,0,1,2,0,H
Sassuolo,Parma,15,11,6,2,5,2,18,11,3,2,0,0,0,1,D
Atalanta,Genoa,15,6,4,3,9,1,15,13,1,2,0,0,0,0,D
Inter,Juventus,16,8,6,4,3,4,8,14,2,2,0,0,1,0,H
Cagliari,Milan,17,9,2,8,7,4,9,13,2,3,0,1,0,1,A
Udinese,Atalanta,6,18,1,8,2,7,20,26,3,2,0,0,1,1,D
Benevento,Torino,10,14,3,6,6,4,18,22,1,3,0,0,1,0,D
Roma,Spezia,13,5,8,3,3,1,12,13,3,1,0,0,1,1,H
Milan,Atalanta,10,19,3,10,5,7,11,14,2,1,0,0,0,1,A
Udinese,Inter,6,10,1,4,3,4,11,16,3,2,0,0,0,0,D
Fiorentina,Crotone,12,7,6,3,5,3,11,17,2,2,0,0,2,0,H
Juventus,Bologna,22,12,12,3,7,6,11,17,3,2,0,0,1,0,H
Genoa,Cagliari,8,13,6,7,4,7,11,6,1,2,0,0,1,0,H
Verona,Napoli,15,12,7,4,3,3,13,8,2,3,0,0,1,1,H
Lazio,Sassuolo,18,5,8,1,9,6,16,15,2,3,0,0,1,1,H
Parma,Sampdoria,11,11,7,4,5,5,14,14,1,1,0,0,0,2,A
Torino,Fiorentina,15,9,6,3,7,2,20,15,2,2,0,2,0,0,D
Bologna,Milan,10,17,5,13,6,4,13,12,2,1,0,0,0,1,A
Sampdoria,Juventus,6,10,2,4,5,7,11,10,4,2,0,0,0,1,A
Inter,Benevento,13,0,8,0,7,3,9,14,0,2,0,0,1,0,H
Spezia,Udinese,9,6,5,4,2,2,18,19,6,4,1,1,0,0,A
Atalanta,Lazio,8,15,4,7,2,2,12,20,0,2,0,0,0,1,A
Cagliari,Sassuolo,9,14,6,5,3,14,10,11,2,3,0,0,0,0,D
Crotone,Genoa,9,10,4,6,3,11,15,22,3,1,0,0,0,2,A
Napoli,Parma,10,4,6,1,7,6,15,16,2,4,0,0,1,0,H
Roma,Verona,15,6,6,2,4,5,15,11,2,1,0,0,3,0,H
Fiorentina,Inter,15,14,3,7,7,7,9,10,3,1,0,0,0,1,A
Atalanta,Torino,9,19,4,11,4,3,24,17,3,2,0,0,3,2,D
Sassuolo,Spezia,8,13,4,7,5,5,20,15,2,3,0,0,1,1,A
Juventus,Roma,3,14,3,3,2,9,9,13,2,2,0,0,1,0,H
Genoa,Napoli,4,24,2,11,1,6,13,11,2,3,0,0,2,0,H
Benevento,Sampdoria,9,10,3,5,2,10,17,14,4,2,0,0,0,0,D
Milan,Crotone,21,9,12,2,8,6,17,9,3,1,0,0,1,0,H
Udinese,Verona,14,5,8,1,10,8,9,15,2,4,0,0,0,0,H
Parma,Bologna,16,15,8,7,5,1,13,13,2,1,0,0,0,2,A
Lazio,Cagliari,14,7,6,3,12,2,16,14,2,2,0,0,0,0,H
Bologna,Benevento,11,13,3,8,8,3,17,10,3,2,0,0,1,0,D
Torino,Genoa,10,6,2,3,3,5,13,15,2,4,0,0,0,0,D
Napoli,Juventus,10,22,3,6,3,9,9,18,2,3,0,0,1,0,H
Spezia,Milan,15,7,5,0,5,2,18,14,3,1,0,0,0,0,H
Roma,Udinese,12,6,8,1,7,2,17,7,2,0,0,0,2,0,H
Cagliari,Atalanta,4,10,1,5,6,6,17,14,3,3,0,0,0,0,A
Sampdoria,Fiorentina,7,15,3,7,6,7,14,11,1,3,0,0,1,1,H
Crotone,Sassuolo,9,21,6,4,7,8,15,17,1,1,0,0,1,1,A
Inter,Lazio,11,12,7,7,4,0,7,4,2,1,0,0,2,0,H
Verona,Parma,11,13,5,4,4,4,16,15,4,2,0,0,1,1,H
Fiorentina,Spezia,10,11,5,3,0,6,20,11,4,0,0,0,0,0,H
Cagliari,Torino,18,10,3,6,8,3,20,19,3,2,0,0,0,0,A
Lazio,Sampdoria,11,11,8,2,4,5,14,17,4,3,0,0,1,0,H
Genoa,Verona,12,9,4,4,5,1,11,17,1,1,0,0,0,1,D
Sassuolo,Bologna,32,4,11,2,10,6,14,8,1,0,0,1,0,1,D
Parma,Udinese,15,12,6,3,3,2,18,15,7,4,0,0,2,0,D
Milan,Inter,16,16,10,8,7,7,9,10,2,1,0,0,0,1,A
Atalanta,Napoli,15,5,7,4,6,2,20,11,2,1,0,0,0,0,H
Benevento,Roma,6,14,3,8,1,9,11,18,4,1,1,0,0,0,D
Juventus,Crotone,26,16,9,3,7,3,18,9,3,1,0,0,2,0,H
Spezia,Parma,13,10,7,5,8,2,18,19,3,4,0,0,0,2,D
Bologna,Lazio,14,19,8,7,4,7,9,18,1,2,0,0,1,0,H
Verona,Juventus,13,15,6,6,8,5,18,14,2,2,0,0,0,0,D
Sampdoria,Atalanta,7,20,3,11,5,6,7,17,1,3,0,0,0,1,A
Crotone,Cagliari,11,9,4,4,7,4,17,14,2,4,0,1,0,0,A
Inter,Genoa,23,3,14,2,9,1,12,8,0,2,0,0,1,0,H
Udinese,Fiorentina,9,8,3,2,3,9,12,20,1,2,0,0,0,0,H
Napoli,Benevento,20,4,8,4,8,2,13,15,3,2,1,0,1,0,H
Roma,Milan,17,20,10,14,5,8,14,9,3,3,0,0,0,1,A
Juventus,Spezia,20,10,9,2,5,10,14,13,2,0,0,0,0,0,H
Sassuolo,Napoli,15,15,8,8,6,4,16,13,2,2,0,0,2,1,D
Atalanta,Crotone,21,4,11,2,4,3,7,13,0,2,0,0,1,1,H
Benevento,Verona,7,11,2,6,2,7,8,20,0,1,0,0,0,2,A
Cagliari,Bologna,8,11,5,6,10,4,15,18,2,2,0,0,1,0,H
Fiorentina,Roma,6,12,2,6,2,3,10,15,1,2,0,0,0,0,A
Genoa,Sampdoria,8,10,2,6,2,4,16,16,1,0,0,0,0,0,D
Milan,Udinese,11,6,7,2,7,2,21,11,4,1,0,0,0,0,D
Parma,Inter,11,12,3,8,2,2,8,12,0,1,0,0,0,0,A
Spezia,Benevento,14,5,7,2,3,1,13,17,2,4,0,0,0,1,D
Udinese,Sassuolo,12,8,8,2,5,6,10,11,1,0,0,0,1,0,H
Juventus,Lazio,8,13,5,5,4,4,10,13,0,1,0,0,1,1,H
Roma,Genoa,18,7,4,2,7,1,15,15,1,4,0,0,1,0,H
Crotone,Torino,19,17,10,6,8,8,19,22,4,2,0,1,1,1,H
Fiorentina,Parma,6,11,5,6,3,3,19,16,0,3,0,0,2,1,D
Verona,Milan,8,12,1,4,8,1,14,12,2,0,0,0,0,1,A
Sampdoria,Cagliari,11,10,5,5,3,5,15,13,4,3,0,0,0,1,D
Napoli,Bologna,15,17,8,7,6,3,12,13,2,0,0,0,1,0,H
Inter,Atalanta,5,10,1,3,7,7,11,17,0,1,0,0,0,0,H
Lazio,Crotone,23,6,9,3,5,1,10,11,0,3,0,0,2,1,H
Atalanta,Spezia,14,6,9,3,3,5,17,6,2,0,0,0,0,0,H
Sassuolo,Verona,14,12,8,7,6,5,15,18,3,2,0,0,1,1,H
Benevento,Fiorentina,16,11,6,7,8,3,15,18,3,1,0,0,0,3,A
Genoa,Udinese,10,9,3,3,6,3,14,6,3,1,0,0,1,1,D
Bologna,Sampdoria,10,20,7,9,2,6,16,11,2,2,0,0,2,1,H
Parma,Roma,5,20,4,6,0,12,18,16,3,3,0,0,1,0,H
Torino,Inter,6,13,4,4,1,8,11,12,0,1,0,0,0,0,A
Cagliari,Juventus,15,9,7,7,8,5,12,16,0,2,0,0,0,3,A
Milan,Napoli,12,14,4,5,5,4,12,10,1,3,1,0,0,0,A
Torino,Sassuolo,23,12,15,5,6,3,10,16,1,2,0,0,0,2,H
Parma,Genoa,12,7,9,3,1,3,22,8,5,2,0,0,1,0,A
Crotone,Bologna,15,19,7,10,10,3,11,16,4,7,0,0,2,0,A
Spezia,Cagliari,12,11,6,7,4,4,13,16,1,2,0,0,0,0,H
Verona,Atalanta,3,14,1,8,4,7,23,20,3,2,0,0,0,2,A
Juventus,Benevento,23,7,9,1,9,1,12,13,2,4,0,0,0,0,A
Sampdoria,Torino,7,9,5,1,1,7,15,18,0,1,0,0,1,0,H
Udinese,Lazio,14,16,6,8,6,11,9,13,1,3,0,0,0,1,A
Fiorentina,Milan,9,14,4,6,8,8,6,11,1,3,0,0,1,1,A
Roma,Napoli,7,10,5,5,6,4,18,13,5,3,0,0,0,2,A
Milan,Sampdoria,14,5,5,4,5,5,15,16,2,5,0,1,0,0,D
Atalanta,Udinese,22,8,11,4,4,1,15,9,0,2,0,0,2,1,H
Benevento,Parma,4,15,4,7,3,3,21,18,2,1,0,0,1,0,D
Cagliari,Verona,15,9,4,5,6,5,17,18,1,3,0,0,0,0,A
Genoa,Fiorentina,8,11,2,3,4,2,17,10,2,1,0,1,1,1,D
Lazio,Spezia,11,7,5,3,3,4,18,21,3,3,2,0,0,0,H
Napoli,Crotone,28,8,11,4,4,6,5,17,0,4,0,0,3,1,H
Sassuolo,Roma,12,12,6,9,3,4,15,15,4,3,0,0,0,1,D
Torino,Juventus,10,18,7,9,5,6,16,15,3,2,0,0,1,1,D
Bologna,Inter,12,12,3,5,4,4,17,15,4,4,0,0,0,1,A
Inter,Sassuolo,8,14,5,5,1,8,8,13,2,3,0,0,1,0,H
Juventus,Napoli,12,15,3,5,2,6,17,12,1,2,0,0,1,0,H
Spezia,Crotone,9,9,7,6,3,4,12,15,1,1,0,0,0,1,H
Parma,Milan,15,11,5,7,7,3,14,11,4,4,0,1,0,2,A
Udinese,Torino,12,9,5,2,5,4,21,19,0,3,0,0,0,0,A
Inter,Cagliari,15,8,8,2,5,0,10,12,1,1,0,0,0,0,H
Juventus,Genoa,23,11,14,3,8,6,15,11,3,3,0,0,2,0,H
Sampdoria,Napoli,11,20,5,9,8,7,14,10,0,3,0,0,0,1,A
Verona,Lazio,4,14,1,5,5,4,15,13,0,2,0,0,0,0,A
Roma,Bologna,14,11,7,5,4,6,14,14,3,2,0,0,1,0,H
Fiorentina,Atalanta,8,14,2,9,0,6,15,13,3,1,0,0,0,2,A
Benevento,Sassuolo,9,14,5,4,3,8,12,14,3,2,0,0,0,1,A
Crotone,Udinese,7,14,3,7,5,7,12,19,0,2,0,1,0,1,A
Sampdoria,Verona,12,18,5,8,5,7,16,14,3,3,0,0,0,1,H
Sassuolo,Fiorentina,11,7,6,6,3,4,8,16,3,5,0,0,0,1,H
Cagliari,Parma,23,11,9,6,0,4,14,12,4,2,0,0,1,2,H
Milan,Genoa,18,11,5,6,5,4,10,13,0,1,0,0,1,1,H
Atalanta,Juventus,12,12,2,3,3,8,18,15,3,2,0,0,0,0,H
Bologna,Spezia,10,9,7,5,4,8,15,12,1,1,0,0,2,1,H
Lazio,Benevento,12,16,8,8,5,4,14,11,2,3,0,0,3,1,H
Torino,Roma,23,9,11,4,11,3,13,13,2,2,0,1,0,1,H
Napoli,Inter,12,10,3,5,3,3,12,12,5,2,0,0,1,0,D
Verona,Fiorentina,11,7,7,5,5,3,16,20,2,3,0,0,0,1,A
Milan,Sassuolo,18,15,7,7,3,7,18,13,0,1,0,0,1,0,A
Bologna,Torino,9,18,2,5,3,7,25,15,4,2,0,0,1,0,D
Crotone,Sampdoria,7,11,4,5,2,6,13,7,1,1,0,0,0,0,A
Genoa,Benevento,10,8,5,2,3,0,14,18,2,0,0,0,2,2,D
Juventus,Parma,14,10,8,4,6,6,12,18,2,2,0,0,1,1,H
Spezia,Inter,1,15,1,6,0,8,9,7,2,0,0,0,1,1,D
Udinese,Cagliari,14,13,4,5,2,5,11,14,0,2,0,0,0,0,A
Roma,Atalanta,14,22,3,9,4,8,16,7,4,2,1,1,0,1,D
Napoli,Lazio,10,14,8,4,2,3,7,18,4,4,0,0,2,0,H
Genoa,Spezia,11,7,6,1,0,3,18,14,2,2,0,0,0,0,H
Parma,Crotone,15,13,4,5,7,5,15,11,3,2,0,0,1,3,A
Sassuolo,Sampdoria,14,9,8,3,8,3,15,10,0,0,0,0,0,0,H
Benevento,Udinese,22,10,9,7,11,2,18,20,2,2,0,0,1,2,A
Fiorentina,Juventus,11,7,6,1,7,2,13,16,3,1,0,0,1,0,D
Inter,Verona,10,12,4,1,3,8,7,13,0,3,0,0,0,0,H
Cagliari,Roma,10,12,6,7,4,10,14,17,3,1,0,0,1,1,H
Atalanta,Bologna,26,9,12,3,8,3,11,8,0,1,0,1,2,0,H
Torino,Napoli,15,25,6,10,8,11,16,15,3,1,1,0,0,2,A
Lazio,Milan,14,15,6,6,1,9,10,11,2,0,0,0,1,0,H
Verona,Spezia,7,12,6,2,5,5,27,16,6,2,0,0,0,0,D
Crotone,Inter,6,23,1,10,4,11,10,9,1,2,0,0,0,0,A
Milan,Benevento,20,14,11,2,6,7,16,8,2,0,0,0,1,0,H
Lazio,Genoa,18,10,12,5,7,4,13,12,3,4,0,0,2,0,H
Bologna,Fiorentina,11,9,6,4,3,5,16,12,2,2,0,0,1,1,D
Napoli,Cagliari,18,12,6,7,3,1,8,14,1,3,0,0,1,0,D
Sassuolo,Atalanta,12,10,7,9,4,4,18,12,6,1,1,1,0,1,D
Udinese,Juventus,7,13,2,4,2,6,14,18,3,0,0,0,1,0,A
Sampdoria,Roma,12,10,9,5,8,8,14,13,0,3,0,0,1,0,H
Torino,Parma,13,8,5,1,5,2,10,17,0,3,0,0,0,0,H
Spezia,Napoli,6,13,3,7,1,2,15,18,3,2,0,0,0,3,A
Udinese,Bologna,9,16,5,4,5,10,12,18,1,1,0,0,1,0,D
Inter,Sampdoria,12,13,7,4,2,8,10,14,0,2,0,0,3,1,H
Fiorentina,Lazio,9,8,5,3,5,7,12,14,4,8,0,1,1,0,H
Genoa,Sassuolo,13,13,5,7,8,2,17,15,2,0,0,0,0,1,A
