HomeTeam,AwayTeam,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,HTHG,HTAG,FTR
Torino,Milan,7,7,3,5,4,9,19,23,2,6,0,1,0,0,H
Atalanta,Udinese,13,4,8,2,9,5,7,13,0,2,0,0,0,0,H
Fiorentina,Sassuolo,7,9,4,5,7,8,16,7,3,1,0,0,0,1,A
Juventus,Torino,11,9,4,2,7,3,11,9,3,3,0,0,0,1,D
Chievo,Spal,8,14,3,8,1,5,13,12,3,0,0,0,0,1,A
Udinese,Inter,3,11,3,4,2,9,19,11,1,3,0,0,0,0,D
Empoli,Fiorentina,6,20,4,11,4,7,15,17,3,1,0,1,0,0,H
Genoa,Roma,13,11,6,5,4,7,14,11,1,2,0,0,0,0,D
Lazio,Atalanta,7,10,5,6,2,5,15,11,4,3,0,0,1,1,A
Napoli,Cagliari,17,4,8,2,6,2,11,12,2,3,0,1,0,0,H
Parma,Sampdoria,9,14,6,10,2,2,14,7,4,3,1,1,1,2,D
Sassuolo,Frosinone,14,5,5,3,8,1,14,19,2,3,0,0,0,2,D
Milan,Bologna,13,14,5,7,5,10,9,20,3,5,1,2,1,0,H
Atalanta,Genoa,8,13,4,3,0,4,14,21,1,3,0,0,0,0,H
Cagliari,Lazio,14,10,6,5,4,2,11,13,2,4,0,0,0,1,A
Fiorentina,Milan,8,10,3,5,5,6,15,8,2,1,0,0,0,1,A
Frosinone,Udinese,13,11,5,8,14,10,15,17,2,3,0,0,0,3,A
Roma,Juventus,9,5,4,4,3,3,8,7,3,1,0,0,0,0,H
Sampdoria,Empoli,11,5,7,4,8,2,10,15,2,1,0,0,0,0,A
Spal,Napoli,10,17,5,8,1,12,11,20,2,1,0,0,0,0,A
Torino,Sassuolo,17,7,11,3,11,1,15,17,1,5,0,1,0,1,H
Bologna,Parma,15,3,10,1,13,3,9,15,1,6,0,1,0,0,H
Inter,Chievo,16,3,11,0,17,0,10,17,2,3,0,1,1,0,H
Genoa,Cagliari,16,4,9,3,11,3,13,21,2,1,1,0,0,1,D
Sassuolo,Roma,9,17,3,6,5,5,10,10,2,4,0,0,0,0,D
Udinese,Spal,10,12,4,5,8,6,17,13,4,4,0,0,3,0,H
Chievo,Sampdoria,4,9,1,6,4,7,13,9,3,0,1,0,0,0,D
Empoli,Torino,11,10,9,6,7,3,12,19,1,1,0,0,1,0,H
Juventus,Atalanta,11,11,4,7,5,8,15,14,3,1,1,0,0,1,D
Milan,Frosinone,9,6,3,2,5,7,13,7,1,0,0,0,0,0,H
Napoli,Inter,14,10,6,7,3,12,8,10,3,1,0,0,1,0,H
Parma,Fiorentina,9,12,5,6,3,7,15,22,0,1,0,0,0,0,H
Lazio,Bologna,10,13,5,6,4,6,11,11,2,1,0,0,1,0,D
Bologna,Napoli,10,15,5,8,5,8,11,8,0,1,0,0,2,0,H
Frosinone,Chievo,10,2,5,2,8,2,15,18,2,2,0,0,0,0,D
Atalanta,Sassuolo,13,4,5,3,7,4,10,15,2,4,0,2,1,1,H
Cagliari,Udinese,12,9,5,5,12,3,17,12,2,2,0,0,1,0,A
Fiorentina,Genoa,5,2,5,1,4,1,12,9,1,2,0,0,0,0,D
Inter,Empoli,20,9,15,5,8,2,11,9,4,2,1,1,0,0,H
Roma,Parma,16,9,8,5,13,8,13,8,2,1,0,0,1,0,H
Sampdoria,Juventus,10,6,3,1,7,6,6,12,0,2,0,0,0,0,H
Spal,Milan,7,16,4,8,8,4,17,13,2,2,0,0,1,2,A
Torino,Lazio,9,9,7,4,5,5,9,10,0,1,0,0,0,0,H
